,strategy,entry_date,out_date,enter_price,tp,sl,interval,status,change,strategy_long,message
0,nwe,2021-01-03 17:00:00,2021-01-03 17:15:00,926.24,907.7152,938.58987,15m,sl,-1.33,False,
1,nwe,2021-01-04 06:30:00,2021-01-04 06:45:00,1136.99,1114.2502,1152.14987,15m,tp,2.0,False,
2,nwe,2021-01-04 07:00:00,2021-01-04 07:15:00,1092.89,1071.0322,1107.46187,15m,tp,2.0,False,
3,nwe,2021-01-04 07:30:00,2021-01-04 07:45:00,1024.21,1003.7258,1037.86613,15m,sl,-1.33,False,
4,nwe,2021-01-04 10:15:00,2021-01-04 10:30:00,921.53,939.9606,909.24293,15m,tp,2.0,True,
5,nwe,2021-01-04 10:45:00,2021-01-04 11:00:00,965.05,984.351,952.18267,15m,sl,-1.33,True,
6,nwe,2021-01-04 11:15:00,2021-01-04 11:45:00,957.88,977.0376,945.10827,15m,tp,2.0,True,
7,nwe,2021-01-05 01:15:00,2021-01-05 01:45:00,1092.46,1070.6108,1107.02613,15m,sl,-1.33,False,
8,nwe,2021-01-05 02:30:00,2021-01-05 03:15:00,1076.85,1055.313,1091.208,15m,tp,2.0,False,
9,nwe,2021-01-08 03:15:00,2021-01-08 04:00:00,1146.32,1169.2464,1131.03573,15m,tp,2.0,True,
10,nwe,2021-01-11 04:15:00,2021-01-11 04:30:00,1070.0,1091.4,1055.73333,15m,tp,2.0,True,
11,nwe,2021-01-11 05:00:00,2021-01-11 05:30:00,1121.39,1143.8178,1106.43813,15m,sl,-1.33,True,
12,nwe,2021-01-11 07:30:00,2021-01-11 08:00:00,1075.21,1096.7142,1060.87387,15m,tp,2.0,True,
13,nwe,2021-01-11 10:45:00,2021-01-11 11:00:00,1112.08,1089.8384,1126.90773,15m,tp,2.0,False,
14,nwe,2021-01-11 14:45:00,2021-01-11 15:15:00,1038.53,1059.3006,1024.68293,15m,sl,-1.33,True,
15,nwe,2021-01-11 16:45:00,2021-01-11 17:00:00,963.55,982.821,950.70267,15m,sl,-1.33,True,
16,nwe,2021-01-11 17:15:00,2021-01-11 17:30:00,984.92,1004.6184,971.78773,15m,tp,2.0,True,
17,nwe,2021-01-11 17:45:00,2021-01-11 18:30:00,998.3,1018.266,984.98933,15m,tp,2.0,True,
18,nwe,2021-01-20 12:00:00,2021-01-20 12:30:00,1272.94,1298.3988,1255.96747,15m,tp,2.0,True,
19,nwe,2021-01-21 20:45:00,2021-01-21 21:45:00,1205.18,1181.0764,1221.24907,15m,tp,2.0,False,
20,nwe,2021-01-21 22:00:00,2021-01-21 22:15:00,1147.08,1124.1384,1162.3744,15m,tp,2.0,False,
21,nwe,2021-01-22 01:00:00,2021-01-22 01:15:00,1049.78,1070.7756,1035.78293,15m,tp,2.0,True,
22,nwe,2021-01-22 01:30:00,2021-01-22 01:45:00,1111.89,1134.1278,1097.0648,15m,tp,2.0,True,
23,nwe,2021-01-22 02:00:00,2021-01-22 04:00:00,1148.9,1171.878,1133.58133,15m,tp,2.0,True,
24,nwe,2021-01-29 09:00:00,2021-01-29 09:30:00,1362.49,1389.7398,1344.32347,15m,tp,2.0,True,
25,nwe,2021-02-04 16:00:00,2021-02-04 16:45:00,1584.16,1615.8432,1563.03787,15m,tp,2.0,True,
26,nwe,2021-02-07 16:45:00,2021-02-07 18:45:00,1554.54,1585.6308,1533.8128,15m,tp,2.0,True,
27,nwe,2021-02-08 16:45:00,2021-02-08 23:15:00,1712.58,1678.3284,1735.4144,15m,sl,-1.33,False,
28,nwe,2021-02-09 09:00:00,2021-02-09 09:30:00,1812.71,1776.4558,1836.87947,15m,tp,2.0,False,
29,nwe,2021-02-09 09:45:00,2021-02-09 10:45:00,1774.03,1738.5494,1797.68373,15m,tp,2.0,False,
30,nwe,2021-02-15 03:00:00,2021-02-15 04:00:00,1729.39,1763.9778,1706.33147,15m,sl,-1.33,True,
31,nwe,2021-02-15 04:15:00,2021-02-15 06:15:00,1706.21,1740.3342,1683.46053,15m,tp,2.0,True,
32,nwe,2021-02-20 04:45:00,2021-02-20 07:45:00,2022.2,1981.756,2049.16267,15m,tp,2.0,False,
33,nwe,2021-02-20 23:15:00,2021-02-21 02:00:00,1907.62,1945.7724,1882.18507,15m,tp,2.0,True,
34,nwe,2021-02-22 14:45:00,2021-02-22 15:00:00,1756.52,1791.6504,1733.09973,15m,sl,-1.33,True,
35,nwe,2021-02-23 09:30:00,2021-02-23 10:00:00,1482.0,1511.64,1462.24,15m,tp,2.0,True,
36,nwe,2021-02-23 12:15:00,2021-02-23 12:30:00,1461.0,1490.22,1441.52,15m,tp,2.0,True,
37,nwe,2021-02-28 06:45:00,2021-02-28 08:15:00,1334.73,1361.4246,1316.9336,15m,tp,2.0,True,
38,nwe,2021-03-10 01:15:00,2021-03-10 02:00:00,1852.69,1815.6362,1877.39253,15m,tp,2.0,False,
39,nwe,2021-03-15 04:45:00,2021-03-15 06:30:00,1863.27,1826.0046,1888.1136,15m,tp,2.0,False,
40,nwe,2021-03-15 10:00:00,2021-03-15 12:00:00,1775.66,1811.1732,1751.98453,15m,sl,-1.33,True,
41,nwe,2021-03-16 01:45:00,2021-03-16 06:30:00,1749.05,1784.031,1725.72933,15m,tp,2.0,True,
42,nwe,2021-03-22 21:30:00,2021-03-23 06:45:00,1682.0,1715.64,1659.57333,15m,sl,-1.33,True,
43,nwe,2021-03-24 21:00:00,2021-03-24 22:00:00,1615.42,1647.7284,1593.88107,15m,sl,-1.33,True,
44,nwe,2021-03-24 23:00:00,2021-03-25 01:45:00,1588.19,1619.9538,1567.01413,15m,sl,-1.33,True,
45,nwe,2021-03-29 17:45:00,2021-03-30 02:00:00,1834.45,1797.761,1858.90933,15m,tp,2.0,False,
46,nwe,2021-04-03 00:00:00,2021-04-03 01:45:00,2129.62,2087.0276,2158.01493,15m,tp,2.0,False,
47,nwe,2021-04-07 12:15:00,2021-04-07 13:30:00,1960.17,1999.3734,1934.0344,15m,tp,2.0,True,
48,nwe,2021-04-10 02:45:00,2021-04-10 03:30:00,2116.56,2158.8912,2088.3392,15m,tp,2.0,True,
49,nwe,2021-04-14 14:45:00,2021-04-14 16:15:00,2328.2,2374.764,2297.15733,15m,tp,2.0,True,
50,nwe,2021-04-18 04:00:00,2021-04-18 04:15:00,2140.27,2183.0754,2111.73307,15m,tp,2.0,True,
51,nwe,2021-04-18 12:15:00,2021-04-18 14:00:00,2087.97,2129.7294,2060.1304,15m,tp,2.0,True,
52,nwe,2021-04-23 03:00:00,2021-04-23 03:30:00,2250.0,2295.0,2220.0,15m,tp,2.0,True,
53,nwe,2021-04-26 00:30:00,2021-04-26 02:00:00,2410.83,2459.0466,2378.6856,15m,tp,2.0,True,
54,nwe,2021-05-03 23:45:00,2021-05-04 00:00:00,3431.04,3362.4192,3476.7872,15m,tp,2.0,False,
55,nwe,2021-05-04 00:15:00,2021-05-04 00:45:00,3376.4,3308.872,3421.41867,15m,tp,2.0,False,
56,nwe,2021-05-04 13:30:00,2021-05-04 14:00:00,3498.86,3428.8828,3545.51147,15m,tp,2.0,False,
57,nwe,2021-05-04 14:15:00,2021-05-04 14:30:00,3450.8,3381.784,3496.81067,15m,tp,2.0,False,
58,nwe,2021-05-04 16:30:00,2021-05-04 17:00:00,3218.06,3282.4212,3175.15253,15m,tp,2.0,True,
59,nwe,2021-05-04 17:15:00,2021-05-04 18:30:00,3291.45,3357.279,3247.564,15m,tp,2.0,True,
60,nwe,2021-05-10 20:45:00,2021-05-10 21:00:00,3903.38,3981.4476,3851.33493,15m,tp,2.0,True,
61,nwe,2021-05-12 23:30:00,2021-05-12 23:45:00,4010.22,3930.0156,4063.6896,15m,tp,2.0,False,
62,nwe,2021-05-13 00:30:00,2021-05-13 01:45:00,3912.26,3990.5052,3860.09653,15m,tp,2.0,True,
63,nwe,2021-05-13 11:30:00,2021-05-13 12:15:00,3744.71,3819.6042,3694.78053,15m,tp,2.0,True,
