,strategy,entry_date,out_date,enter_price,tp,sl,interval,status,change,strategy_long,message
0,nwe,2021-01-03 12:00:00,2021-01-03 13:00:00,2.2792,2.23362,2.30959,15m,tp,2.0,False,
1,nwe,2021-01-04 10:45:00,2021-01-04 11:00:00,2.0341,2.07478,2.00698,15m,sl,-1.33,True,
2,nwe,2021-01-08 13:15:00,2021-01-08 13:30:00,3.5358,3.46508,3.58294,15m,sl,-1.33,False,
3,nwe,2021-01-08 13:45:00,2021-01-08 14:15:00,3.5802,3.5086,3.62794,15m,tp,2.0,False,
4,nwe,2021-01-08 14:30:00,2021-01-08 14:45:00,3.4778,3.40824,3.52417,15m,tp,2.0,False,
5,nwe,2021-01-11 10:45:00,2021-01-11 11:00:00,3.0363,2.97557,3.07678,15m,tp,2.0,False,
6,nwe,2021-01-11 17:15:00,2021-01-11 18:00:00,2.7504,2.80541,2.71373,15m,tp,2.0,True,
7,nwe,2021-01-12 15:00:00,2021-01-12 16:00:00,3.2851,3.3508,3.2413,15m,tp,2.0,True,
8,nwe,2021-01-12 18:45:00,2021-01-12 19:15:00,3.7671,3.69176,3.81733,15m,tp,2.0,False,
9,nwe,2021-01-12 19:30:00,2021-01-12 20:15:00,3.6654,3.59209,3.71427,15m,tp,2.0,False,
10,nwe,2021-01-17 04:45:00,2021-01-17 05:15:00,3.6078,3.53564,3.6559,15m,tp,2.0,False,
11,nwe,2021-01-21 20:45:00,2021-01-21 21:45:00,3.2501,3.1851,3.29343,15m,tp,2.0,False,
12,nwe,2021-01-22 01:00:00,2021-01-22 01:30:00,2.6029,2.65496,2.56819,15m,tp,2.0,True,
13,nwe,2021-01-22 01:45:00,2021-01-22 02:15:00,2.927,2.98554,2.88797,15m,tp,2.0,True,
14,nwe,2021-01-25 19:30:00,2021-01-25 20:00:00,3.9217,3.84327,3.97399,15m,tp,2.0,False,
15,nwe,2021-01-27 15:15:00,2021-01-27 16:15:00,3.6794,3.75299,3.63034,15m,tp,2.0,True,
16,nwe,2021-01-31 09:15:00,2021-01-31 09:45:00,4.7497,4.65471,4.81303,15m,tp,2.0,False,
17,nwe,2021-01-31 10:00:00,2021-01-31 11:45:00,4.6176,4.52525,4.67917,15m,tp,2.0,False,
18,nwe,2021-01-31 16:00:00,2021-01-31 16:15:00,4.23,4.3146,4.1736,15m,tp,2.0,True,
19,nwe,2021-02-15 03:00:00,2021-02-15 03:15:00,7.9417,8.10053,7.83581,15m,tp,2.0,True,
20,nwe,2021-02-15 03:30:00,2021-02-15 04:30:00,8.0717,8.23313,7.96408,15m,sl,-1.33,True,
21,nwe,2021-02-19 14:30:00,2021-02-19 14:45:00,11.5961,11.36418,11.75071,15m,tp,2.0,False,
22,nwe,2021-02-19 15:15:00,2021-02-19 16:00:00,10.8768,10.65926,11.02182,15m,sl,-1.33,False,
23,nwe,2021-02-21 18:45:00,2021-02-21 20:15:00,11.3873,11.15955,11.53913,15m,tp,2.0,False,
24,nwe,2021-02-23 01:15:00,2021-02-23 01:30:00,14.2851,13.9994,14.47557,15m,tp,2.0,False,
