,strategy,entry_date,out_date,enter_price,tp,sl,interval,status,change,strategy_long
0,vwaps,2021-01-01 03:45:00,2021-01-01 06:15:00,0.18292,0.18597,0.18088217474741417,15m,sl,-1.11,True
1,vwaps,2021-01-02 13:30:00,2021-01-02 14:00:00,0.18139,0.18585,0.1784071421519454,15m,sl,-1.64,True
2,vwaps,2021-01-02 14:15:00,2021-01-02 16:45:00,0.17763,0.18243,0.17443144287947482,15m,tp,2.7,True
3,vwaps,2021-01-02 17:00:00,2021-01-02 20:15:00,0.18275,0.18744,0.1796217351982541,15m,sl,-1.71,True
4,vwaps,2021-01-03 09:45:00,2021-01-03 10:45:00,0.17928,0.18382,0.17625566337804877,15m,tp,2.53,True
5,vwaps,2021-01-03 11:00:00,2021-01-03 13:30:00,0.19121,0.19729,0.18716463587287158,15m,tp,3.18,True
6,vwaps,2021-01-03 13:45:00,2021-01-03 15:15:00,0.19761,0.20544,0.19238690998359437,15m,sl,-2.64,True
7,vwaps,2021-01-03 20:45:00,2021-01-03 23:00:00,0.19866,0.20563,0.19401124821286345,15m,tp,3.51,True
8,vwaps,2021-01-03 23:15:00,2021-01-04 00:00:00,0.205,0.21284,0.1997669522952609,15m,tp,3.82,True
9,vwaps,2021-01-04 00:15:00,2021-01-04 04:00:00,0.21542,0.2254,0.20876709247390915,15m,tp,4.63,True
10,vwaps,2021-01-04 04:15:00,2021-01-04 06:00:00,0.22901,0.23825,0.22284670794715086,15m,tp,4.03,True
11,vwaps,2021-01-04 23:15:00,2021-01-05 00:00:00,0.21867,0.22628,0.21360130496495874,15m,tp,3.48,True
12,vwaps,2021-01-05 00:15:00,2021-01-05 00:45:00,0.22961,0.23808,0.22395035027343227,15m,sl,-2.46,True
13,vwaps,2021-01-05 07:30:00,2021-01-05 09:15:00,0.22477,0.23414,0.21852505239013467,15m,tp,4.17,True
14,vwaps,2021-01-05 09:30:00,2021-01-05 15:45:00,0.23186,0.24156,0.22538770262699195,15m,tp,4.18,True
15,vwaps,2021-01-05 16:00:00,2021-01-05 22:00:00,0.249,0.26058,0.24129343102051581,15m,tp,4.65,True
16,vwaps,2021-01-05 22:15:00,2021-01-06 01:15:00,0.26016,0.27132,0.2527251868500574,15m,tp,4.29,True
17,vwaps,2021-01-06 01:30:00,2021-01-06 07:30:00,0.26666,0.27918,0.25831869800578305,15m,tp,4.7,True
18,vwaps,2021-01-06 07:45:00,2021-01-06 11:00:00,0.27971,0.29108,0.2721293894464576,15m,tp,4.06,True
19,vwaps,2021-01-06 11:15:00,2021-01-06 12:30:00,0.28495,0.2979,0.27632760278157253,15m,tp,4.54,True
20,vwaps,2021-01-06 12:45:00,2021-01-06 14:30:00,0.31501,0.33623,0.30087260082288186,15m,sl,-4.49,True
21,vwaps,2021-01-06 16:00:00,2021-01-06 22:30:00,0.30556,0.32797,0.2906300732214571,15m,tp,7.33,True
22,vwaps,2021-01-06 22:45:00,2021-01-07 01:00:00,0.33032,0.34821,0.31840356129904357,15m,tp,5.42,True
23,vwaps,2021-01-07 01:15:00,2021-01-07 06:15:00,0.3438,0.36747,0.3280095588735863,15m,sl,-4.59,True
24,vwaps,2021-01-08 08:15:00,2021-01-08 15:15:00,0.31033,0.32844,0.2982531862409901,15m,sl,-3.89,True
25,vwaps,2021-01-09 00:00:00,2021-01-09 13:30:00,0.30581,0.31875,0.29717270825161013,15m,tp,4.23,True
26,vwaps,2021-01-09 13:45:00,2021-01-09 18:30:00,0.32232,0.33218,0.31574074140379743,15m,tp,3.06,True
27,vwaps,2021-01-09 18:45:00,2021-01-10 10:15:00,0.33306,0.3434,0.3261680211491733,15m,sl,-2.07,True
28,vwaps,2021-01-11 23:00:00,2021-01-12 03:30:00,0.27139,0.28686,0.2610807058056034,15m,tp,5.7,True
29,vwaps,2021-01-12 03:45:00,2021-01-12 06:15:00,0.28654,0.30042,0.27727949429368337,15m,tp,4.84,True
30,vwaps,2021-01-12 06:30:00,2021-01-12 08:30:00,0.30774,0.32043,0.2992787852262259,15m,sl,-2.75,True
31,vwaps,2021-01-12 17:00:00,2021-01-12 19:30:00,0.29587,0.31127,0.2856017304077423,15m,sl,-3.47,True
32,vwaps,2021-01-13 08:15:00,2021-01-13 18:30:00,0.28978,0.29973,0.28314530432068263,15m,tp,3.43,True
33,vwaps,2021-01-13 18:45:00,2021-01-13 21:45:00,0.29895,0.30662,0.29383999445642317,15m,tp,2.57,True
34,vwaps,2021-01-13 22:00:00,2021-01-14 00:00:00,0.30898,0.31709,0.3035819474195133,15m,tp,2.62,True
35,vwaps,2021-01-14 00:15:00,2021-01-14 01:00:00,0.3168,0.32559,0.3109405429320519,15m,sl,-1.85,True
36,vwaps,2021-01-14 07:15:00,2021-01-14 09:00:00,0.3146,0.32229,0.3094867036292873,15m,sl,-1.63,True
37,vwaps,2021-01-14 13:30:00,2021-01-14 16:00:00,0.313,0.32042,0.30805498086494015,15m,tp,2.37,True
38,vwaps,2021-01-15 01:45:00,2021-01-15 04:00:00,0.32294,0.3336,0.3158300160877543,15m,sl,-2.2,True
39,vwaps,2021-01-16 08:45:00,2021-01-16 09:30:00,0.31813,0.32758,0.31182091622162494,15m,tp,2.97,True
40,vwaps,2021-01-16 09:45:00,2021-01-16 10:00:00,0.33199,0.34205,0.32529498446495797,15m,tp,3.03,True
41,vwaps,2021-01-16 10:15:00,2021-01-16 11:15:00,0.33391,0.34588,0.32592307333968307,15m,tp,3.58,True
42,vwaps,2021-01-16 11:30:00,2021-01-16 12:00:00,0.34512,0.35894,0.33590805804410157,15m,tp,4.0,True
43,vwaps,2021-01-16 12:15:00,2021-01-16 13:15:00,0.34724,0.3649,0.3354764662984297,15m,tp,5.09,True
44,vwaps,2021-01-16 13:30:00,2021-01-17 00:45:00,0.35375,0.37317,0.3407862006833886,15m,tp,5.49,True
45,vwaps,2021-01-17 01:30:00,2021-01-17 05:30:00,0.3825,0.4027,0.36903118097601034,15m,sl,-3.52,True
46,vwaps,2021-01-17 16:00:00,2021-01-17 22:15:00,0.37967,0.39601,0.3687606794506145,15m,tp,4.3,True
47,vwaps,2021-01-19 08:45:00,2021-01-19 10:30:00,0.37859,0.38682,0.37308789445227314,15m,sl,-1.45,True
