,strategy,entry_date,out_date,enter_price,tp,sl,interval,status,change,strategy_long
0,vwaps,2021-01-01 04:00:00,2021-01-01 07:00:00,37.874,38.37962,37.53729532235372,15m,sl,-0.89,True
1,vwaps,2021-01-01 10:45:00,2021-01-01 11:45:00,38.827,39.40358,38.443943488749355,15m,sl,-0.99,True
2,vwaps,2021-01-01 12:00:00,2021-01-01 17:15:00,38.4983,39.08732,38.10445525469901,15m,sl,-1.02,True
3,vwaps,2021-01-02 13:30:00,2021-01-02 17:00:00,38.071,38.64778,37.688156972931694,15m,tp,1.52,True
4,vwaps,2021-01-02 17:15:00,2021-01-02 18:15:00,38.6366,39.24513,38.23008598158179,15m,sl,-1.05,True
5,vwaps,2021-01-03 09:15:00,2021-01-03 11:00:00,38.2333,38.68636,37.930027699989914,15m,tp,1.18,True
6,vwaps,2021-01-03 11:45:00,2021-01-03 12:15:00,39.8444,40.57953,39.3524790263513,15m,tp,1.85,True
7,vwaps,2021-01-03 12:30:00,2021-01-03 14:00:00,40.1445,41.07786,39.52303346031754,15m,tp,2.33,True
8,vwaps,2021-01-03 14:15:00,2021-01-03 15:15:00,41.0388,42.16532,40.2876915415569,15m,sl,-1.83,True
9,vwaps,2021-01-03 15:30:00,2021-01-03 18:00:00,40.3483,41.5648,39.53888397771326,15m,tp,3.01,True
10,vwaps,2021-01-03 18:15:00,2021-01-04 00:30:00,40.6311,41.91098,39.77714773799965,15m,tp,3.15,True
11,vwaps,2021-01-04 00:45:00,2021-01-04 06:15:00,41.6737,42.67387,41.004878838421384,15m,tp,2.4,True
12,vwaps,2021-01-05 00:30:00,2021-01-05 03:15:00,41.1329,42.12626,40.47046816180961,15m,sl,-1.61,True
13,vwaps,2021-01-05 10:00:00,2021-01-05 22:00:00,40.1287,40.88111,39.62827993435166,15m,tp,1.87,True
14,vwaps,2021-01-05 22:15:00,2021-01-05 22:45:00,40.8453,41.45185,40.43974047062008,15m,tp,1.48,True
15,vwaps,2021-01-05 23:00:00,2021-01-06 00:15:00,41.4256,42.0532,41.00595590887475,15m,sl,-1.01,True
16,vwaps,2021-01-06 10:45:00,2021-01-06 13:15:00,41.4902,42.06899,41.10457150071744,15m,tp,1.4,True
17,vwaps,2021-01-06 23:15:00,2021-01-07 02:00:00,41.9451,42.58057,41.52190993899965,15m,sl,-1.01,True
18,vwaps,2021-01-07 05:30:00,2021-01-07 06:30:00,42.9102,43.64396,42.42078107179146,15m,tp,1.71,True
19,vwaps,2021-01-07 09:30:00,2021-01-07 16:00:00,43.4377,44.46717,42.75296177729258,15m,tp,2.37,True
20,vwaps,2021-01-09 12:00:00,2021-01-09 15:00:00,42.8573,43.52587,42.41027164612018,15m,sl,-1.04,True
21,vwaps,2021-01-09 18:00:00,2021-01-10 00:00:00,43.4733,44.08627,43.062692214482496,15m,tp,1.41,True
22,vwaps,2021-01-10 00:15:00,2021-01-10 01:15:00,44.898,45.65229,44.39656032988791,15m,sl,-1.12,True
23,vwaps,2021-01-10 01:30:00,2021-01-10 11:00:00,44.1535,44.94826,43.62497668357134,15m,sl,-1.2,True
24,vwaps,2021-01-12 03:15:00,2021-01-12 06:00:00,38.3065,39.35801,37.604284866996856,15m,tp,2.74,True
25,vwaps,2021-01-12 06:15:00,2021-01-12 08:45:00,39.4567,40.35039,38.85952380101656,15m,sl,-1.51,True
26,vwaps,2021-01-12 17:00:00,2021-01-12 20:15:00,39.0969,40.04695,38.46164525060868,15m,sl,-1.62,True
27,vwaps,2021-01-13 14:00:00,2021-01-13 18:00:00,38.7624,39.33802,38.38037580762303,15m,tp,1.48,True
28,vwaps,2021-01-13 18:15:00,2021-01-13 20:45:00,39.4178,39.87899,39.110635493984375,15m,tp,1.17,True
29,vwaps,2021-01-13 21:00:00,2021-01-13 22:30:00,39.8721,40.38047,39.5315983297652,15m,tp,1.28,True
30,vwaps,2021-01-13 22:45:00,2021-01-14 00:00:00,40.1968,40.7696,39.81692725516547,15m,tp,1.42,True
31,vwaps,2021-01-14 05:00:00,2021-01-14 11:00:00,40.4612,41.20164,39.966630156324406,15m,tp,1.83,True
32,vwaps,2021-01-14 11:15:00,2021-01-14 13:45:00,41.054,41.68828,40.632196612818476,15m,tp,1.54,True
33,vwaps,2021-01-14 14:00:00,2021-01-14 18:30:00,41.7774,42.41033,41.356416139458815,15m,sl,-1.01,True
34,vwaps,2021-01-15 00:00:00,2021-01-15 03:15:00,41.9617,42.61001,41.53122523390042,15m,sl,-1.03,True
35,vwaps,2021-01-16 00:15:00,2021-01-16 05:15:00,41.4682,42.27683,40.93009665905493,15m,sl,-1.3,True
36,vwaps,2021-01-16 07:45:00,2021-01-16 09:00:00,41.5745,42.22306,41.14266564921507,15m,tp,1.56,True
37,vwaps,2021-01-16 09:15:00,2021-01-16 13:00:00,42.8574,43.62883,42.343149450228026,15m,tp,1.8,True
38,vwaps,2021-01-16 13:15:00,2021-01-16 13:45:00,44.1168,44.97708,43.544619529528624,15m,sl,-1.3,True
39,vwaps,2021-01-16 14:00:00,2021-01-16 18:30:00,43.3401,44.23074,42.74700827491778,15m,sl,-1.37,True
40,vwaps,2021-01-17 01:15:00,2021-01-17 05:15:00,43.5993,44.6653,42.89007197310654,15m,sl,-1.63,True
41,vwaps,2021-01-17 16:00:00,2021-01-17 16:45:00,43.9175,44.87929,43.27760172395094,15m,tp,2.19,True
42,vwaps,2021-01-17 17:00:00,2021-01-17 19:15:00,44.3911,45.49644,43.655963171276625,15m,tp,2.49,True
43,vwaps,2021-01-17 19:30:00,2021-01-18 03:15:00,46.0909,47.3077,45.27921524385733,15m,sl,-1.76,True
44,vwaps,2021-01-19 07:00:00,2021-01-19 08:00:00,45.4385,45.9565,45.09136180730763,15m,tp,1.14,True
45,vwaps,2021-01-19 08:15:00,2021-01-19 13:15:00,45.5708,46.12449,45.19968128462224,15m,tp,1.22,True
46,vwaps,2021-01-20 23:15:00,2021-01-21 01:30:00,42.3489,43.05401,41.87948285730736,15m,sl,-1.11,True
47,vwaps,2021-01-22 09:45:00,2021-01-22 13:45:00,40.0235,40.88801,39.44675202287634,15m,tp,2.16,True
48,vwaps,2021-01-22 14:00:00,2021-01-22 16:00:00,41.1202,41.89737,40.601912653919534,15m,sl,-1.26,True
49,vwaps,2021-01-22 19:15:00,2021-01-22 22:45:00,40.921,41.69441,40.40677217087763,15m,sl,-1.26,True
50,vwaps,2021-01-23 04:30:00,2021-01-23 08:00:00,40.9653,41.54291,40.58009146090272,15m,tp,1.41,True
51,vwaps,2021-01-24 03:00:00,2021-01-24 04:45:00,41.1604,41.64198,40.838142228253304,15m,tp,1.17,True
52,vwaps,2021-01-24 05:00:00,2021-01-24 08:00:00,41.728,42.19118,41.417739412710155,15m,tp,1.11,True
53,vwaps,2021-01-24 08:15:00,2021-01-24 12:00:00,42.0867,42.56018,41.77223271677089,15m,sl,-0.75,True
54,vwaps,2021-01-24 23:00:00,2021-01-25 00:00:00,41.6297,42.06681,41.3369007750855,15m,tp,1.05,True
55,vwaps,2021-01-25 00:15:00,2021-01-25 07:15:00,42.4465,42.92402,42.127925510174,15m,sl,-0.75,True
56,vwaps,2021-01-25 11:45:00,2021-01-25 13:15:00,42.5213,43.02518,42.18385564807608,15m,tp,1.19,True
