,strategy,entry_date,out_date,enter_price,tp,sl,interval,status,change,strategy_long,message
0,support_and_resistant,2021-01-11 16:15:00,2021-01-11 16:30:00,955.49,965.0449,949.12007,15m,sl,-0.67,True,
1,support_and_resistant,2021-01-17 08:00:00,2021-01-17 08:45:00,1185.12,1196.9712,1177.2192,15m,tp,1.0,True,
2,support_and_resistant,2021-01-20 12:00:00,2021-01-20 12:15:00,1272.94,1285.6694,1264.45373,15m,tp,1.0,True,
3,support_and_resistant,2021-01-21 09:30:00,2021-01-21 10:00:00,1263.77,1276.4077,1255.34487,15m,sl,-0.67,True,
4,support_and_resistant,2021-01-21 10:15:00,2021-01-21 10:30:00,1248.57,1261.0557,1240.2462,15m,tp,1.0,True,
5,support_and_resistant,2021-01-21 16:00:00,2021-01-21 16:15:00,1218.65,1230.8365,1210.52567,15m,sl,-0.67,True,
6,support_and_resistant,2021-01-21 22:30:00,2021-01-21 22:45:00,1118.6,1129.786,1111.14267,15m,tp,1.0,True,
7,support_and_resistant,2021-01-22 01:15:00,2021-01-22 01:30:00,1076.52,1087.2852,1069.3432,15m,tp,1.0,True,
8,support_and_resistant,2021-01-25 21:30:00,2021-01-25 22:00:00,1343.1,1356.531,1334.146,15m,sl,-0.67,True,
9,support_and_resistant,2021-01-25 22:30:00,2021-01-25 23:45:00,1328.89,1342.1789,1320.03073,15m,sl,-0.67,True,
10,support_and_resistant,2021-01-26 13:00:00,2021-01-26 14:15:00,1284.08,1296.9208,1275.51947,15m,sl,-0.67,True,
11,support_and_resistant,2021-01-26 14:45:00,2021-01-26 15:00:00,1259.47,1272.0647,1251.07353,15m,tp,1.0,True,
12,support_and_resistant,2021-01-27 14:00:00,2021-01-27 14:15:00,1242.93,1255.3593,1234.6438,15m,sl,-0.67,True,
13,support_and_resistant,2021-01-31 15:45:00,2021-01-31 17:45:00,1311.1,1324.211,1302.35933,15m,sl,-0.67,True,
14,support_and_resistant,2021-01-31 18:00:00,2021-01-31 18:45:00,1302.3,1315.323,1293.618,15m,sl,-0.67,True,
15,support_and_resistant,2021-02-07 04:45:00,2021-02-07 07:00:00,1608.38,1624.4638,1597.65747,15m,tp,1.0,True,
16,support_and_resistant,2021-02-07 16:15:00,2021-02-07 16:45:00,1524.05,1539.2905,1513.88967,15m,tp,1.0,True,
17,support_and_resistant,2021-02-10 15:45:00,2021-02-10 16:15:00,1714.37,1731.5137,1702.94087,15m,tp,1.0,True,
18,support_and_resistant,2021-02-22 01:00:00,2021-02-22 01:30:00,1899.23,1918.2223,1886.56847,15m,tp,1.0,True,
19,support_and_resistant,2021-02-22 03:30:00,2021-02-22 03:45:00,1885.92,1904.7792,1873.3472,15m,sl,-0.67,True,
20,support_and_resistant,2021-02-22 04:00:00,2021-02-22 04:15:00,1876.83,1895.5983,1864.3178,15m,sl,-0.67,True,
21,support_and_resistant,2021-02-22 04:45:00,2021-02-22 05:30:00,1864.31,1882.9531,1851.88127,15m,tp,1.0,True,
22,support_and_resistant,2021-02-22 12:15:00,2021-02-22 13:15:00,1784.34,1802.1834,1772.4444,15m,sl,-0.67,True,
23,support_and_resistant,2021-02-22 14:15:00,2021-02-22 14:30:00,1672.47,1689.1947,1661.3202,15m,tp,1.0,True,
24,support_and_resistant,2021-02-23 08:30:00,2021-02-23 08:45:00,1500.0,1515.0,1490.0,15m,tp,1.0,True,
25,support_and_resistant,2021-02-25 23:45:00,2021-02-26 00:00:00,1481.75,1496.5675,1471.87167,15m,tp,1.0,True,
26,support_and_resistant,2021-02-26 07:45:00,2021-02-26 08:00:00,1430.39,1444.6939,1420.85407,15m,tp,1.0,True,
27,support_and_resistant,2021-02-28 04:00:00,2021-02-28 04:30:00,1381.63,1395.4463,1372.41913,15m,tp,1.0,True,
28,support_and_resistant,2021-02-28 05:00:00,2021-02-28 05:15:00,1379.22,1393.0122,1370.0252,15m,tp,1.0,True,
29,support_and_resistant,2021-02-28 15:45:00,2021-02-28 16:00:00,1318.22,1331.4022,1309.43187,15m,tp,1.0,True,
30,support_and_resistant,2021-03-02 17:00:00,2021-03-02 18:00:00,1498.26,1513.2426,1488.2716,15m,tp,1.0,True,
31,support_and_resistant,2021-03-02 19:15:00,2021-03-02 20:00:00,1487.35,1502.2235,1477.43433,15m,sl,-0.67,True,
32,support_and_resistant,2021-03-02 20:15:00,2021-03-02 22:15:00,1469.41,1484.1041,1459.61393,15m,tp,1.0,True,
33,support_and_resistant,2021-03-04 09:30:00,2021-03-04 10:00:00,1541.54,1556.9554,1531.26307,15m,tp,1.0,True,
34,support_and_resistant,2021-03-04 19:00:00,2021-03-04 20:00:00,1534.98,1550.3298,1524.7468,15m,sl,-0.67,True,
35,support_and_resistant,2021-03-05 02:00:00,2021-03-05 02:45:00,1463.62,1478.2562,1453.86253,15m,tp,1.0,True,
36,support_and_resistant,2021-03-05 08:30:00,2021-03-05 09:30:00,1453.49,1468.0249,1443.80007,15m,tp,1.0,True,
37,support_and_resistant,2021-03-10 03:45:00,2021-03-10 04:45:00,1777.33,1795.1033,1765.48113,15m,tp,1.0,True,
38,support_and_resistant,2021-03-14 16:00:00,2021-03-14 22:15:00,1861.76,1880.3776,1849.34827,15m,tp,1.0,True,
39,support_and_resistant,2021-03-15 06:45:00,2021-03-15 07:00:00,1811.99,1830.1099,1799.91007,15m,sl,-0.67,True,
40,support_and_resistant,2021-03-17 12:15:00,2021-03-17 14:45:00,1760.07,1777.6707,1748.3362,15m,tp,1.0,True,
41,support_and_resistant,2021-03-21 02:30:00,2021-03-21 04:30:00,1784.95,1802.7995,1773.05033,15m,sl,-0.67,True,
42,support_and_resistant,2021-03-22 19:30:00,2021-03-22 20:30:00,1747.8,1765.278,1736.148,15m,sl,-0.67,True,
43,support_and_resistant,2021-03-22 21:00:00,2021-03-22 21:15:00,1691.5,1708.415,1680.22333,15m,sl,-0.67,True,
44,support_and_resistant,2021-03-22 22:00:00,2021-03-23 01:45:00,1689.73,1706.6273,1678.46513,15m,tp,1.0,True,
45,support_and_resistant,2021-03-23 06:15:00,2021-03-23 06:45:00,1672.23,1688.9523,1661.0818,15m,sl,-0.67,True,
46,support_and_resistant,2021-03-24 20:30:00,2021-03-24 22:00:00,1613.42,1629.5542,1602.66387,15m,sl,-0.67,True,
47,support_and_resistant,2021-03-28 19:15:00,2021-03-28 22:45:00,1667.34,1684.0134,1656.2244,15m,tp,1.0,True,
48,support_and_resistant,2021-04-03 18:00:00,2021-04-03 18:15:00,2033.85,2054.1885,2020.291,15m,tp,1.0,True,
49,support_and_resistant,2021-04-04 00:00:00,2021-04-04 01:15:00,2011.1,2031.211,1997.69267,15m,sl,-0.67,True,
50,support_and_resistant,2021-04-05 06:15:00,2021-04-05 09:15:00,2013.62,2033.7562,2000.19587,15m,tp,1.0,True,
51,support_and_resistant,2021-04-07 09:15:00,2021-04-07 09:45:00,2036.15,2056.5115,2022.57567,15m,tp,1.0,True,
52,support_and_resistant,2021-04-07 11:00:00,2021-04-07 11:15:00,2007.69,2027.7669,1994.3054,15m,sl,-0.67,True,
53,support_and_resistant,2021-04-07 11:45:00,2021-04-07 12:00:00,1977.89,1997.6689,1964.70407,15m,sl,-0.67,True,
54,support_and_resistant,2021-04-07 12:15:00,2021-04-07 12:45:00,1960.17,1979.7717,1947.1022,15m,tp,1.0,True,
55,support_and_resistant,2021-04-17 15:45:00,2021-04-17 17:15:00,2345.0,2368.45,2329.36667,15m,tp,1.0,True,
56,support_and_resistant,2021-04-18 00:30:00,2021-04-18 01:00:00,2298.14,2321.1214,2282.81907,15m,sl,-0.67,True,
57,support_and_resistant,2021-04-20 07:00:00,2021-04-20 07:15:00,2086.92,2107.7892,2073.0072,15m,sl,-0.67,True,
58,support_and_resistant,2021-04-20 07:30:00,2021-04-20 07:45:00,2075.42,2096.1742,2061.58387,15m,tp,1.0,True,
59,support_and_resistant,2021-04-23 01:45:00,2021-04-23 02:00:00,2321.44,2344.6544,2305.96373,15m,sl,-0.67,True,
60,support_and_resistant,2021-04-23 08:00:00,2021-04-23 08:30:00,2161.07,2182.6807,2146.66287,15m,tp,1.0,True,
61,support_and_resistant,2021-04-24 11:00:00,2021-04-24 11:30:00,2198.3,2220.283,2183.64467,15m,tp,1.0,True,
62,support_and_resistant,2021-05-12 23:30:00,2021-05-12 23:45:00,4010.22,4050.3222,3983.4852,15m,sl,-0.67,True,
63,support_and_resistant,2021-05-15 09:30:00,2021-05-15 10:00:00,3890.95,3929.8595,3865.01033,15m,sl,-0.67,True,
64,support_and_resistant,2021-05-15 10:30:00,2021-05-15 11:00:00,3838.51,3876.8951,3812.91993,15m,tp,1.0,True,
