,strategy,entry_date,out_date,enter_price,tp,sl,interval,status,change,strategy_long,message
0,nwe,2021-01-02 12:05:00,2021-01-02 12:20:00,29841.0,30139.41,29642.06,5m,tp,1.0,True,
1,nwe,2021-01-02 14:10:00,2021-01-02 15:40:00,31367.09,31053.4191,31576.20393,5m,sl,-0.67,False,
2,nwe,2021-01-02 16:35:00,2021-01-02 16:40:00,32964.71,32635.0629,33184.47473,5m,tp,1.0,False,
3,nwe,2021-01-02 16:45:00,2021-01-02 17:05:00,32299.38,31976.3862,32514.7092,5m,sl,-0.67,False,
4,nwe,2021-01-02 17:10:00,2021-01-02 17:50:00,32600.02,32274.0198,32817.35347,5m,sl,-0.67,False,
5,nwe,2021-01-02 21:10:00,2021-01-02 21:15:00,31464.03,31778.6703,31254.2698,5m,tp,1.0,True,
6,nwe,2021-01-04 10:25:00,2021-01-04 10:30:00,29071.89,29362.6089,28878.0774,5m,tp,1.0,True,
7,nwe,2021-01-04 10:35:00,2021-01-04 10:40:00,29289.23,29582.1223,29093.96847,5m,tp,1.0,True,
8,nwe,2021-01-04 10:45:00,2021-01-04 10:55:00,30112.5,30413.625,29911.75,5m,tp,1.0,True,
9,nwe,2021-01-05 06:25:00,2021-01-05 06:30:00,30532.55,30837.8755,30328.99967,5m,tp,1.0,True,
10,nwe,2021-01-06 04:40:00,2021-01-06 05:35:00,35190.98,34839.0702,35425.58653,5m,tp,1.0,False,
11,nwe,2021-01-06 20:15:00,2021-01-06 20:20:00,34574.81,34920.5581,34344.31127,5m,tp,1.0,True,
12,nwe,2021-01-06 20:25:00,2021-01-06 20:45:00,35220.4,35572.604,34985.59733,5m,tp,1.0,True,
13,nwe,2021-01-07 18:20:00,2021-01-07 18:30:00,39094.67,38703.7233,39355.30113,5m,tp,1.0,False,
14,nwe,2021-01-07 18:55:00,2021-01-07 19:00:00,38948.48,39337.9648,38688.82347,5m,sl,-0.67,True,
