,strategy,entry_date,out_date,enter_price,tp,sl,interval,status,change,strategy_long
0,vwaps,2021-01-02 02:15:00,2021-01-02 04:05:00,732.0,738.1488,727.9068590204658,5m,sl,-0.56,True
1,vwaps,2021-01-02 05:15:00,2021-01-02 06:40:00,731.93,735.55305,729.5328562355285,5m,tp,0.49,True
2,vwaps,2021-01-02 19:10:00,2021-01-02 20:15:00,782.2,790.4131,776.759698557552,5m,sl,-0.7,True
3,vwaps,2021-01-03 05:30:00,2021-01-03 06:10:00,788.0,794.9738,783.3842613197693,5m,tp,0.88,True
4,vwaps,2021-01-03 06:15:00,2021-01-03 06:30:00,800.93,808.85921,795.6502206825733,5m,sl,-0.66,True
5,vwaps,2021-01-03 07:05:00,2021-01-03 08:35:00,797.89,805.90879,792.5140568850393,5m,tp,1.0,True
6,vwaps,2021-01-03 16:35:00,2021-01-03 16:55:00,958.57,992.50338,935.9228726570046,5m,sl,-2.36,True
7,vwaps,2021-01-03 20:25:00,2021-01-03 21:05:00,959.0,984.46145,942.0394095625823,5m,sl,-1.77,True
8,vwaps,2021-01-03 22:25:00,2021-01-03 23:40:00,981.12,1001.72352,967.379695803286,5m,tp,2.1,True
9,vwaps,2021-01-04 05:40:00,2021-01-04 05:50:00,1057.18,1080.80797,1041.42157577601,5m,tp,2.23,True
10,vwaps,2021-01-04 14:15:00,2021-01-04 15:25:00,1016.82,1052.81543,992.8503967564654,5m,tp,3.54,True
11,vwaps,2021-01-04 19:40:00,2021-01-04 20:55:00,1039.59,1062.20108,1024.5009532275685,5m,sl,-1.45,True
12,vwaps,2021-01-05 00:15:00,2021-01-05 00:40:00,1091.5,1119.33325,1072.8938959347952,5m,tp,2.55,True
13,vwaps,2021-01-05 09:15:00,2021-01-05 10:35:00,1034.17,1055.88757,1019.7206388900915,5m,sl,-1.4,True
14,vwaps,2021-01-05 15:10:00,2021-01-05 15:20:00,1039.64,1058.9773,1026.7341683663758,5m,tp,1.86,True
15,vwaps,2021-01-05 15:25:00,2021-01-05 16:15:00,1052.73,1073.73196,1038.6920600950903,5m,tp,1.99,True
16,vwaps,2021-01-05 17:15:00,2021-01-05 17:55:00,1063.71,1083.97368,1050.1807037553442,5m,tp,1.91,True
17,vwaps,2021-01-05 20:45:00,2021-01-05 22:40:00,1090.49,1116.66176,1073.0929633576238,5m,tp,2.4,True
18,vwaps,2021-01-06 04:25:00,2021-01-06 05:15:00,1127.16,1149.81592,1112.0314914455842,5m,sl,-1.34,True
19,vwaps,2021-01-06 10:25:00,2021-01-06 11:00:00,1105.38,1121.29747,1094.80433811423,5m,tp,1.44,True
20,vwaps,2021-01-06 17:55:00,2021-01-06 19:50:00,1192.25,1216.92958,1175.7388876787754,5m,sl,-1.38,True
21,vwaps,2021-01-07 00:00:00,2021-01-07 02:15:00,1205.46,1227.70074,1190.6431016931938,5m,sl,-1.23,True
22,vwaps,2021-01-07 11:50:00,2021-01-07 12:00:00,1194.26,1207.69542,1185.2691042176702,5m,tp,1.12,True
23,vwaps,2021-01-07 21:30:00,2021-01-07 21:45:00,1263.2,1288.02188,1246.670142694484,5m,sl,-1.31,True
24,vwaps,2021-01-08 07:10:00,2021-01-08 07:30:00,1170.94,1194.65154,1155.1761201379682,5m,tp,2.03,True
25,vwaps,2021-01-08 09:45:00,2021-01-08 09:55:00,1200.34,1220.86581,1186.6293958456436,5m,tp,1.71,True
26,vwaps,2021-01-08 22:45:00,2021-01-09 00:45:00,1218.0,1247.0493,1198.604775485894,5m,sl,-1.59,True
27,vwaps,2021-01-09 03:25:00,2021-01-09 05:20:00,1221.2,1245.37976,1205.0326876054728,5m,sl,-1.32,True
28,vwaps,2021-01-09 09:00:00,2021-01-09 09:30:00,1220.37,1237.39416,1209.0335881833646,5m,sl,-0.93,True
29,vwaps,2021-01-09 11:00:00,2021-01-09 15:10:00,1222.44,1237.29265,1212.5716474038218,5m,sl,-0.81,True
30,vwaps,2021-01-09 17:30:00,2021-01-09 20:20:00,1220.19,1236.47954,1209.3338579022013,5m,tp,1.34,True
31,vwaps,2021-01-09 21:10:00,2021-01-09 21:30:00,1280.51,1298.75727,1268.3602353870133,5m,sl,-0.95,True
32,vwaps,2021-01-09 21:50:00,2021-01-09 23:10:00,1292.43,1316.08147,1276.6832782736792,5m,sl,-1.22,True
33,vwaps,2021-01-10 07:00:00,2021-01-10 07:50:00,1326.01,1338.14299,1317.9639002286817,5m,tp,0.91,True
34,vwaps,2021-01-11 10:10:00,2021-01-11 10:25:00,1145.13,1176.73559,1124.0462242999415,5m,sl,-1.84,True
35,vwaps,2021-01-13 06:30:00,2021-01-13 07:25:00,1037.12,1055.32146,1025.0001408864673,5m,tp,1.76,True
36,vwaps,2021-01-13 21:55:00,2021-01-14 00:00:00,1126.84,1142.55942,1116.3304634346807,5m,tp,1.4,True
37,vwaps,2021-01-14 00:15:00,2021-01-14 01:00:00,1137.69,1155.09666,1126.0636208687365,5m,sl,-1.02,True
38,vwaps,2021-01-14 10:20:00,2021-01-14 12:10:00,1166.6,1183.39904,1155.4094994881962,5m,sl,-0.96,True
39,vwaps,2021-01-14 12:50:00,2021-01-14 13:15:00,1168.66,1182.68392,1159.2848509809376,5m,tp,1.2,True
40,vwaps,2021-01-14 13:25:00,2021-01-14 14:35:00,1185.78,1200.54296,1175.9192403143134,5m,tp,1.24,True
41,vwaps,2021-01-14 23:50:00,2021-01-15 00:00:00,1219.35,1236.54284,1207.8533039744239,5m,tp,1.41,True
42,vwaps,2021-01-16 00:10:00,2021-01-16 01:40:00,1193.65,1212.27094,1181.2073436145492,5m,sl,-1.04,True
43,vwaps,2021-01-16 09:20:00,2021-01-16 12:05:00,1210.08,1225.69003,1199.7297403150242,5m,tp,1.29,True
44,vwaps,2021-01-16 13:15:00,2021-01-16 15:35:00,1230.05,1250.34583,1216.5174916307733,5m,tp,1.65,True
45,vwaps,2021-01-16 15:45:00,2021-01-16 16:05:00,1269.08,1289.44873,1255.5366996133089,5m,tp,1.6,True
46,vwaps,2021-01-17 11:00:00,2021-01-17 11:55:00,1208.82,1228.22156,1195.862371064107,5m,tp,1.6,True
47,vwaps,2021-01-18 07:45:00,2021-01-18 09:10:00,1218.18,1230.97089,1209.6138388848956,5m,tp,1.05,True
48,vwaps,2021-01-18 12:15:00,2021-01-18 14:30:00,1248.46,1263.44152,1238.4342212487709,5m,sl,-0.8,True
49,vwaps,2021-01-19 00:15:00,2021-01-19 01:10:00,1258.24,1272.01773,1249.0143582806616,5m,tp,1.1,True
50,vwaps,2021-01-19 01:25:00,2021-01-19 01:35:00,1304.5,1322.30642,1292.575922577273,5m,tp,1.36,True
51,vwaps,2021-01-19 08:30:00,2021-01-19 11:35:00,1381.17,1403.75213,1366.1363834617696,5m,tp,1.64,True
52,vwaps,2021-01-19 11:50:00,2021-01-19 12:20:00,1426.95,1449.21042,1412.0396117103128,5m,sl,-1.04,True
53,vwaps,2021-01-19 16:10:00,2021-01-19 17:25:00,1430.08,1453.46181,1414.4452946944843,5m,sl,-1.09,True
54,vwaps,2021-01-20 14:35:00,2021-01-20 15:30:00,1303.82,1328.07105,1287.6156823083058,5m,sl,-1.24,True
55,vwaps,2021-01-20 19:55:00,2021-01-20 20:50:00,1345.8,1365.58326,1332.5692412043957,5m,sl,-0.98,True
56,vwaps,2021-01-21 00:05:00,2021-01-21 01:05:00,1368.06,1393.0955,1351.3348302603574,5m,sl,-1.22,True
57,vwaps,2021-01-22 04:15:00,2021-01-22 05:00:00,1174.67,1204.80029,1154.5785096064783,5m,sl,-1.71,True
58,vwaps,2021-01-22 11:25:00,2021-01-22 13:25:00,1200.69,1222.66263,1186.0209605589264,5m,tp,1.83,True
59,vwaps,2021-01-22 14:15:00,2021-01-22 16:25:00,1226.4,1244.06016,1214.6210509179025,5m,tp,1.44,True
60,vwaps,2021-01-22 18:45:00,2021-01-22 21:50:00,1256.83,1275.11688,1244.6398248193223,5m,sl,-0.97,True
61,vwaps,2021-01-23 16:30:00,2021-01-23 19:20:00,1246.58,1261.35197,1236.7025999023597,5m,tp,1.18,True
62,vwaps,2021-01-24 02:20:00,2021-01-24 03:45:00,1254.98,1267.7808,1246.459629347921,5m,tp,1.02,True
63,vwaps,2021-01-24 09:00:00,2021-01-24 09:25:00,1324.81,1337.7269,1316.1884493952364,5m,tp,0.98,True
64,vwaps,2021-01-24 17:30:00,2021-01-24 18:35:00,1360.83,1381.6507,1346.9132979959065,5m,sl,-1.02,True
65,vwaps,2021-01-24 22:45:00,2021-01-24 23:20:00,1370.71,1386.33609,1360.280224540528,5m,tp,1.14,True
66,vwaps,2021-01-26 01:05:00,2021-01-26 03:25:00,1352.0,1379.7836,1333.4472723359208,5m,sl,-1.37,True
67,vwaps,2021-01-26 17:15:00,2021-01-26 17:55:00,1304.77,1326.49442,1290.228037730958,5m,tp,1.66,True
68,vwaps,2021-01-27 20:10:00,2021-01-27 21:30:00,1285.38,1313.52982,1266.6633091935962,5m,sl,-1.46,True
69,vwaps,2021-01-28 02:55:00,2021-01-28 03:50:00,1268.59,1287.04798,1256.2479979450852,5m,tp,1.45,True
70,vwaps,2021-01-28 12:25:00,2021-01-28 13:40:00,1312.0,1331.4832,1299.0521316388129,5m,tp,1.48,True
71,vwaps,2021-01-28 14:20:00,2021-01-28 22:30:00,1338.2,1359.07592,1324.3032944399079,5m,tp,1.56,True
72,vwaps,2021-01-29 08:55:00,2021-01-29 09:05:00,1375.82,1402.64849,1357.9834881768595,5m,sl,-1.3,True
73,vwaps,2021-01-29 09:25:00,2021-01-29 11:20:00,1370.65,1405.39598,1347.5462278204739,5m,tp,2.54,True
74,vwaps,2021-01-29 11:25:00,2021-01-29 14:30:00,1416.9,1449.41786,1395.2689787339361,5m,sl,-1.53,True
75,vwaps,2021-01-31 11:00:00,2021-01-31 12:25:00,1352.06,1360.37517,1346.4813008937126,5m,tp,0.62,True
76,vwaps,2021-01-31 22:45:00,2021-02-01 00:00:00,1310.79,1322.19387,1303.2441432968099,5m,sl,-0.58,True
