,strategy,entry_date,out_date,enter_price,tp,sl,interval,status,change,strategy_long
0,vwaps,2021-01-02 05:45:00,2021-01-02 06:45:00,731.99,739.3465,727.0514701725333,15m,tp,1.01,True
1,vwaps,2021-01-03 07:15:00,2021-01-03 08:00:00,803.51,816.52686,794.8646028861524,15m,sl,-1.08,True
2,vwaps,2021-01-03 08:30:00,2021-01-03 11:00:00,814.15,829.9038,803.6291931109531,15m,tp,1.93,True
3,vwaps,2021-01-03 22:00:00,2021-01-03 22:30:00,952.62,991.91558,926.4325861321694,15m,tp,4.13,True
4,vwaps,2021-01-03 22:45:00,2021-01-04 01:30:00,991.55,1034.23623,963.0809445071052,15m,sl,-2.87,True
5,vwaps,2021-01-05 00:30:00,2021-01-05 00:45:00,1131.1,1182.84782,1096.5876144034416,15m,sl,-3.05,True
6,vwaps,2021-01-05 17:00:00,2021-01-05 19:30:00,1062.44,1098.61608,1038.29045098217,15m,tp,3.4,True
7,vwaps,2021-01-06 16:45:00,2021-01-06 20:00:00,1173.08,1212.14356,1146.9955323870656,15m,sl,-2.22,True
8,vwaps,2021-01-06 23:00:00,2021-01-07 13:15:00,1184.98,1229.77224,1155.1551747418237,15m,tp,3.78,True
9,vwaps,2021-01-08 09:00:00,2021-01-08 10:15:00,1188.88,1234.71132,1158.3407103080297,15m,tp,3.85,True
10,vwaps,2021-01-09 11:00:00,2021-01-09 20:15:00,1217.15,1246.17903,1197.7947570862034,15m,tp,2.39,True
11,vwaps,2021-01-10 01:45:00,2021-01-10 11:15:00,1323.44,1358.37882,1300.1365204018189,15m,sl,-1.76,True
12,vwaps,2021-01-12 03:15:00,2021-01-12 06:00:00,1082.24,1130.9408,1049.8142511047954,15m,tp,4.5,True
13,vwaps,2021-01-13 08:30:00,2021-01-13 18:30:00,1064.64,1099.77312,1041.2235233538643,15m,tp,3.3,True
14,vwaps,2021-01-13 19:00:00,2021-01-13 22:00:00,1105.59,1131.29497,1088.4522411124985,15m,tp,2.33,True
15,vwaps,2021-01-14 15:15:00,2021-01-14 16:15:00,1213.93,1243.4285,1194.2300366588363,15m,tp,2.43,True
16,vwaps,2021-01-15 00:30:00,2021-01-15 03:30:00,1240.91,1276.64821,1217.1166398181947,15m,sl,-1.92,True
17,vwaps,2021-01-16 08:45:00,2021-01-16 13:15:00,1215.47,1244.64128,1196.0555933580881,15m,tp,2.4,True
18,vwaps,2021-01-16 15:30:00,2021-01-16 18:45:00,1265.6,1301.85944,1241.3938735585132,15m,sl,-1.91,True
19,vwaps,2021-01-17 17:00:00,2021-01-17 21:30:00,1233.63,1266.01279,1212.058239766105,15m,tp,2.63,True
20,vwaps,2021-01-19 08:00:00,2021-01-19 11:30:00,1369.67,1402.74753,1347.6092060621718,15m,tp,2.41,True
21,vwaps,2021-01-22 11:30:00,2021-01-22 15:00:00,1198.72,1240.07584,1171.1075377119396,15m,tp,3.45,True
22,vwaps,2021-01-22 19:00:00,2021-01-22 22:45:00,1262.75,1295.51836,1240.9368101501007,15m,sl,-1.73,True
23,vwaps,2021-01-24 03:00:00,2021-01-24 03:45:00,1259.0,1281.47315,1243.9971791430266,15m,tp,1.79,True
24,vwaps,2021-01-24 10:15:00,2021-01-24 14:30:00,1330.55,1355.49781,1313.9456760423438,15m,sl,-1.25,True
25,vwaps,2021-01-24 22:30:00,2021-01-24 23:45:00,1367.98,1396.91278,1348.6506085537064,15m,tp,2.12,True
26,vwaps,2021-01-26 18:00:00,2021-01-26 21:30:00,1322.23,1362.4919,1295.4334481505618,15m,tp,3.04,True
27,vwaps,2021-01-28 03:15:00,2021-01-28 06:00:00,1272.96,1309.23936,1248.8276102270393,15m,tp,2.85,True
28,vwaps,2021-01-28 12:45:00,2021-01-28 14:00:00,1318.89,1351.33469,1297.2483669569708,15m,tp,2.46,True
29,vwaps,2021-01-29 10:30:00,2021-01-29 11:15:00,1356.65,1403.65792,1325.30478292292,15m,tp,3.46,True
30,vwaps,2021-01-29 11:30:00,2021-01-29 14:30:00,1411.48,1460.5995,1378.6716545205518,15m,sl,-2.32,True
