,strategy,entry_date,out_date,enter_price,tp,sl,interval,status,change,strategy_long
0,support_and_resistant,2021-01-02 05:45:00,2021-01-02 07:45:00,29589.99,29797.11993,29451.90338,15m,tp,0.7,True
1,support_and_resistant,2021-01-02 08:15:00,2021-01-02 12:15:00,29722.54,29930.59778,29583.83481,15m,tp,0.7,True
2,support_and_resistant,2021-01-02 13:00:00,2021-01-02 13:30:00,30757.57,30972.87299,30614.03467,15m,tp,0.7,True
3,support_and_resistant,2021-01-03 07:15:00,2021-01-03 07:45:00,34487.56,34728.97292,34326.61805,15m,tp,0.7,True
4,support_and_resistant,2021-01-05 00:15:00,2021-01-05 00:30:00,32323.65,32549.91555,32172.8063,15m,tp,0.7,True
5,support_and_resistant,2021-01-05 17:00:00,2021-01-05 17:45:00,32415.6,32642.5092,32264.3272,15m,tp,0.7,True
6,support_and_resistant,2021-01-06 04:30:00,2021-01-06 04:45:00,35190.98,35437.31686,35026.75543,15m,tp,0.7,True
7,support_and_resistant,2021-01-07 00:15:00,2021-01-07 00:30:00,37003.14,37262.16198,36830.45868,15m,tp,0.7,True
8,support_and_resistant,2021-01-08 10:15:00,2021-01-08 10:30:00,39939.66,40219.23762,39753.27492,15m,tp,0.7,True
9,support_and_resistant,2021-01-08 12:15:00,2021-01-08 12:45:00,41572.96,41863.97072,41378.95285,15m,sl,-0.47,True
10,support_and_resistant,2021-01-09 12:00:00,2021-01-09 13:30:00,40788.27,41073.78789,40597.92474,15m,tp,0.7,True
11,support_and_resistant,2021-01-11 21:45:00,2021-01-11 22:00:00,33968.09,34205.86663,33809.57225,15m,tp,0.7,True
12,support_and_resistant,2021-01-11 22:45:00,2021-01-11 23:00:00,34359.07,34599.58349,34198.72767,15m,tp,0.7,True
13,support_and_resistant,2021-01-11 23:30:00,2021-01-11 23:45:00,35353.48,35600.95436,35188.49709,15m,tp,0.7,True
14,support_and_resistant,2021-01-12 05:30:00,2021-01-12 05:45:00,35289.55,35536.57685,35124.86543,15m,tp,0.7,True
15,support_and_resistant,2021-01-13 08:30:00,2021-01-13 09:00:00,34615.79,34858.10053,34454.24965,15m,tp,0.7,True
16,support_and_resistant,2021-01-13 17:30:00,2021-01-13 18:30:00,34885.73,35129.93011,34722.92993,15m,tp,0.7,True
17,support_and_resistant,2021-01-14 07:00:00,2021-01-14 08:00:00,38331.45,38599.77015,38152.5699,15m,tp,0.7,True
18,support_and_resistant,2021-01-14 13:45:00,2021-01-14 14:00:00,38977.66,39250.50362,38795.76425,15m,tp,0.7,True
19,support_and_resistant,2021-01-14 15:15:00,2021-01-14 15:30:00,39850.16,40129.11112,39664.19259,15m,sl,-0.47,True
20,support_and_resistant,2021-01-14 17:30:00,2021-01-14 18:30:00,39569.47,39846.45629,39384.81247,15m,sl,-0.47,True
21,support_and_resistant,2021-01-16 09:15:00,2021-01-16 10:00:00,37276.54,37537.47578,37102.58281,15m,tp,0.7,True
22,support_and_resistant,2021-01-17 17:00:00,2021-01-17 17:30:00,35886.76,36137.96732,35719.28845,15m,sl,-0.47,True
23,support_and_resistant,2021-01-17 18:30:00,2021-01-17 19:00:00,35700.01,35949.91007,35533.40995,15m,tp,0.7,True
24,support_and_resistant,2021-01-18 08:30:00,2021-01-18 09:00:00,36199.99,36453.38993,36031.05671,15m,tp,0.7,True
25,support_and_resistant,2021-01-19 09:00:00,2021-01-19 09:30:00,37181.86,37442.13302,37008.34465,15m,tp,0.7,True
26,support_and_resistant,2021-01-22 11:45:00,2021-01-22 12:00:00,31710.88,31932.85616,31562.89589,15m,tp,0.7,True
27,support_and_resistant,2021-01-22 19:00:00,2021-01-22 19:15:00,33247.0,33479.729,33091.84733,15m,tp,0.7,True
28,support_and_resistant,2021-01-25 13:15:00,2021-01-25 14:00:00,34603.9,34846.1273,34442.41513,15m,tp,0.7,True
29,support_and_resistant,2021-01-26 18:00:00,2021-01-26 18:30:00,32014.1,32238.1987,31864.70087,15m,tp,0.7,True
30,support_and_resistant,2021-01-26 18:45:00,2021-01-26 20:30:00,32224.5,32450.0715,32074.119,15m,sl,-0.47,True
31,support_and_resistant,2021-01-28 03:15:00,2021-01-28 03:45:00,31070.27,31287.76189,30925.27541,15m,tp,0.7,True
32,support_and_resistant,2021-01-28 16:00:00,2021-01-28 16:30:00,31812.65,32035.33855,31664.19097,15m,tp,0.7,True
33,support_and_resistant,2021-01-28 17:00:00,2021-01-28 18:45:00,32298.99,32525.08293,32148.26138,15m,tp,0.7,True
34,support_and_resistant,2021-01-28 19:15:00,2021-01-28 20:00:00,32541.14,32768.92798,32389.28135,15m,tp,0.7,True
35,support_and_resistant,2021-01-29 10:30:00,2021-01-29 10:45:00,36263.84,36517.68688,36094.60875,15m,tp,0.7,True
36,support_and_resistant,2021-01-29 11:15:00,2021-01-29 12:00:00,36974.54,37233.36178,36801.99215,15m,sl,-0.47,True
37,support_and_resistant,2021-01-30 18:00:00,2021-01-30 20:15:00,34207.9,34447.3553,34048.26313,15m,tp,0.7,True
38,support_and_resistant,2021-02-01 03:30:00,2021-02-01 04:15:00,33635.23,33870.67661,33478.26559,15m,tp,0.7,True
39,support_and_resistant,2021-02-01 04:30:00,2021-02-01 05:45:00,33612.83,33848.11981,33455.97013,15m,tp,0.7,True
40,support_and_resistant,2021-02-01 08:00:00,2021-02-01 08:45:00,33763.71,34000.05597,33606.14602,15m,tp,0.7,True
41,support_and_resistant,2021-02-01 09:45:00,2021-02-01 10:30:00,34354.47,34594.95129,34194.14914,15m,sl,-0.47,True
42,support_and_resistant,2021-02-02 07:00:00,2021-02-02 08:00:00,34192.29,34431.63603,34032.72598,15m,tp,0.7,True
43,support_and_resistant,2021-02-02 19:30:00,2021-02-02 19:45:00,35408.13,35655.98691,35242.89206,15m,tp,0.7,True
44,support_and_resistant,2021-02-03 03:00:00,2021-02-03 03:45:00,36084.71,36337.30297,35916.31469,15m,tp,0.7,True
45,support_and_resistant,2021-02-03 23:45:00,2021-02-04 00:00:00,37618.87,37882.20209,37443.31527,15m,tp,0.7,True
46,support_and_resistant,2021-02-04 00:15:00,2021-02-04 01:15:00,37989.68,38255.60776,37812.39483,15m,tp,0.7,True
47,support_and_resistant,2021-02-05 07:30:00,2021-02-05 09:45:00,37555.57,37818.45899,37380.31067,15m,sl,-0.47,True
48,support_and_resistant,2021-02-05 12:00:00,2021-02-05 12:15:00,37614.31,37877.61017,37438.77655,15m,tp,0.7,True
49,support_and_resistant,2021-02-05 12:30:00,2021-02-05 12:45:00,38045.56,38311.87892,37868.01405,15m,sl,-0.47,True
50,support_and_resistant,2021-02-05 13:00:00,2021-02-05 13:45:00,37960.77,38226.49539,37783.61974,15m,tp,0.7,True
51,support_and_resistant,2021-02-06 08:45:00,2021-02-06 09:00:00,39425.02,39700.99514,39241.03657,15m,tp,0.7,True
52,support_and_resistant,2021-02-06 09:30:00,2021-02-06 10:45:00,39696.38,39974.25466,39511.13023,15m,tp,0.7,True
53,support_and_resistant,2021-02-07 23:30:00,2021-02-07 23:45:00,38990.31,39263.24217,38808.35522,15m,sl,-0.47,True
54,support_and_resistant,2021-02-08 06:00:00,2021-02-08 07:30:00,38994.92,39267.88444,38812.94371,15m,tp,0.7,True
55,support_and_resistant,2021-02-08 20:00:00,2021-02-08 20:30:00,43160.05,43462.17035,42958.63643,15m,tp,0.7,True
56,support_and_resistant,2021-02-09 06:30:00,2021-02-09 06:45:00,47698.01,48031.89607,47475.41929,15m,tp,0.7,True
57,support_and_resistant,2021-02-09 19:15:00,2021-02-09 19:45:00,46849.18,47177.12426,46630.55049,15m,tp,0.7,True
58,support_and_resistant,2021-02-11 10:15:00,2021-02-11 10:30:00,45423.68,45741.64576,45211.70283,15m,tp,0.7,True
59,support_and_resistant,2021-02-11 23:45:00,2021-02-12 00:00:00,47969.51,48305.29657,47745.65229,15m,tp,0.7,True
60,support_and_resistant,2021-02-12 00:15:00,2021-02-12 00:45:00,48458.08,48797.28656,48231.94229,15m,sl,-0.47,True
61,support_and_resistant,2021-02-14 10:30:00,2021-02-14 11:00:00,49118.61,49462.44027,48889.38982,15m,sl,-0.47,True
62,support_and_resistant,2021-02-15 18:30:00,2021-02-15 21:45:00,48482.05,48821.42435,48255.80043,15m,sl,-0.47,True
63,support_and_resistant,2021-02-16 03:30:00,2021-02-16 04:15:00,49333.84,49679.17688,49103.61541,15m,tp,0.7,True
64,support_and_resistant,2021-02-17 08:00:00,2021-02-17 08:30:00,50838.02,51193.88614,50600.77591,15m,tp,0.7,True
65,support_and_resistant,2021-02-17 18:15:00,2021-02-17 19:30:00,51513.67,51874.26569,51273.27287,15m,tp,0.7,True
66,support_and_resistant,2021-02-19 07:45:00,2021-02-19 08:45:00,51727.08,52089.16956,51485.68696,15m,tp,0.7,True
67,support_and_resistant,2021-02-19 09:00:00,2021-02-19 14:45:00,52681.95,53050.72365,52436.1009,15m,tp,0.7,True
68,support_and_resistant,2021-02-19 16:00:00,2021-02-19 16:15:00,53759.75,54136.06825,53508.87117,15m,tp,0.7,True
69,support_and_resistant,2021-02-20 12:00:00,2021-02-20 12:30:00,57065.52,57464.97864,56799.21424,15m,tp,0.7,True
70,support_and_resistant,2021-02-21 11:00:00,2021-02-21 12:00:00,57410.83,57812.70581,57142.91279,15m,sl,-0.47,True
71,support_and_resistant,2021-02-21 17:15:00,2021-02-21 18:45:00,57606.0,58009.242,57337.172,15m,tp,0.7,True
72,support_and_resistant,2021-02-21 19:00:00,2021-02-21 20:30:00,58261.48,58669.31036,57989.59309,15m,sl,-0.47,True
73,support_and_resistant,2021-02-24 03:15:00,2021-02-24 03:45:00,50243.7,50595.4059,50009.2294,15m,tp,0.7,True
74,support_and_resistant,2021-02-24 08:30:00,2021-02-24 09:15:00,50406.83,50759.67781,50171.59813,15m,tp,0.7,True
75,support_and_resistant,2021-02-24 09:30:00,2021-02-24 09:45:00,51229.02,51587.62314,50989.95124,15m,sl,-0.47,True
76,support_and_resistant,2021-02-25 01:00:00,2021-02-25 01:45:00,50851.26,51207.21882,50613.95412,15m,sl,-0.47,True
77,support_and_resistant,2021-03-01 09:45:00,2021-03-01 10:45:00,47350.12,47681.57084,47129.15277,15m,tp,0.7,True
78,support_and_resistant,2021-03-01 23:30:00,2021-03-02 00:15:00,49628.47,49975.86929,49396.87047,15m,tp,0.7,True
79,support_and_resistant,2021-03-03 06:45:00,2021-03-03 07:15:00,49529.9,49876.6093,49298.76047,15m,tp,0.7,True
80,support_and_resistant,2021-03-05 19:30:00,2021-03-05 19:45:00,48891.74,49233.98218,48663.57855,15m,tp,0.7,True
81,support_and_resistant,2021-03-05 20:00:00,2021-03-05 20:15:00,48994.29,49337.25003,48765.64998,15m,tp,0.7,True
82,support_and_resistant,2021-03-06 19:00:00,2021-03-06 19:30:00,48341.77,48680.16239,48116.17507,15m,tp,0.7,True
83,support_and_resistant,2021-03-06 21:30:00,2021-03-06 22:30:00,48689.38,49030.20566,48462.16289,15m,tp,0.7,True
84,support_and_resistant,2021-03-07 00:00:00,2021-03-07 01:30:00,49079.66,49423.21762,48850.62159,15m,tp,0.7,True
85,support_and_resistant,2021-03-07 08:00:00,2021-03-07 09:15:00,50486.17,50839.57319,50250.56787,15m,tp,0.7,True
86,support_and_resistant,2021-03-11 19:00:00,2021-03-11 19:45:00,57318.12,57719.34684,57050.63544,15m,sl,-0.47,True
87,support_and_resistant,2021-03-11 21:00:00,2021-03-12 00:15:00,57809.9,58214.5693,57540.12047,15m,sl,-0.47,True
88,support_and_resistant,2021-03-13 07:30:00,2021-03-13 08:00:00,57158.58,57558.69006,56891.83996,15m,tp,0.7,True
89,support_and_resistant,2021-03-13 19:30:00,2021-03-13 20:00:00,60685.0,61109.795,60401.80333,15m,tp,0.7,True
90,support_and_resistant,2021-03-16 20:30:00,2021-03-16 22:15:00,56363.17,56757.71219,56100.14187,15m,tp,0.7,True
91,support_and_resistant,2021-03-17 18:00:00,2021-03-17 18:15:00,56443.15,56838.25205,56179.74863,15m,tp,0.7,True
92,support_and_resistant,2021-03-18 16:15:00,2021-03-18 16:45:00,59794.99,60213.55493,59515.94671,15m,sl,-0.47,True
93,support_and_resistant,2021-03-19 11:00:00,2021-03-19 12:00:00,58554.62,58964.50234,58281.36511,15m,tp,0.7,True
94,support_and_resistant,2021-03-20 09:00:00,2021-03-20 11:45:00,58691.1,59101.9377,58417.2082,15m,tp,0.7,True
95,support_and_resistant,2021-03-21 19:00:00,2021-03-21 21:30:00,57609.1,58012.3637,57340.25753,15m,tp,0.7,True
96,support_and_resistant,2021-03-22 04:15:00,2021-03-22 05:15:00,57748.42,58152.65894,57478.92737,15m,sl,-0.47,True
97,support_and_resistant,2021-03-22 06:00:00,2021-03-22 08:30:00,57723.81,58127.87667,57454.43222,15m,sl,-0.47,True
98,support_and_resistant,2021-03-23 17:00:00,2021-03-23 19:15:00,55617.21,56006.53047,55357.66302,15m,sl,-0.47,True
99,support_and_resistant,2021-03-24 09:30:00,2021-03-24 10:15:00,56444.81,56839.92367,56181.40089,15m,sl,-0.47,True
100,support_and_resistant,2021-03-24 10:45:00,2021-03-24 12:00:00,56465.75,56861.01025,56202.24317,15m,tp,0.7,True
101,support_and_resistant,2021-03-26 04:00:00,2021-03-26 04:45:00,52324.2,52690.4694,52080.0204,15m,tp,0.7,True
102,support_and_resistant,2021-03-26 05:30:00,2021-03-26 07:30:00,52681.44,53050.21008,52435.59328,15m,tp,0.7,True
103,support_and_resistant,2021-03-26 19:00:00,2021-03-26 20:00:00,53646.5,54022.0255,53396.14967,15m,tp,0.7,True
104,support_and_resistant,2021-03-26 20:30:00,2021-03-26 21:30:00,54073.43,54451.94401,53821.08733,15m,tp,0.7,True
105,support_and_resistant,2021-03-29 07:45:00,2021-03-29 08:30:00,55911.99,56303.37393,55651.06738,15m,tp,0.7,True
106,support_and_resistant,2021-03-29 09:00:00,2021-03-29 09:30:00,57066.1,57465.5627,56799.79153,15m,tp,0.7,True
107,support_and_resistant,2021-03-30 07:00:00,2021-03-30 09:30:00,58017.05,58423.16935,57746.30377,15m,tp,0.7,True
108,support_and_resistant,2021-04-02 03:45:00,2021-04-02 04:45:00,59869.79,60288.87853,59590.39765,15m,sl,-0.47,True
109,support_and_resistant,2021-04-03 02:45:00,2021-04-03 08:30:00,59408.2,59824.0574,59130.96173,15m,sl,-0.47,True
110,support_and_resistant,2021-04-08 15:00:00,2021-04-09 00:00:00,57758.51,58162.81957,57488.97029,15m,tp,0.7,True
111,support_and_resistant,2021-04-09 00:15:00,2021-04-09 02:45:00,58192.6,58599.9482,57921.03453,15m,sl,-0.47,True
112,support_and_resistant,2021-04-12 05:45:00,2021-04-12 06:45:00,60207.01,60628.45907,59926.04395,15m,tp,0.7,True
113,support_and_resistant,2021-04-12 07:00:00,2021-04-12 07:30:00,60840.4,61266.2828,60556.47813,15m,tp,0.7,True
114,support_and_resistant,2021-04-13 03:00:00,2021-04-13 03:30:00,60944.55,61371.16185,60660.1421,15m,sl,-0.47,True
115,support_and_resistant,2021-04-15 19:30:00,2021-04-15 21:30:00,63299.46,63742.55622,63004.06252,15m,tp,0.7,True
116,support_and_resistant,2021-04-16 19:30:00,2021-04-16 23:45:00,61710.32,62142.29224,61422.33851,15m,sl,-0.47,True
117,support_and_resistant,2021-04-17 02:00:00,2021-04-17 03:30:00,62003.91,62437.93737,61714.55842,15m,tp,0.7,True
118,support_and_resistant,2021-04-17 04:15:00,2021-04-17 09:15:00,62234.12,62669.75884,61943.69411,15m,sl,-0.47,True
119,support_and_resistant,2021-04-19 01:15:00,2021-04-19 01:45:00,57040.46,57439.74322,56774.27119,15m,sl,-0.47,True
120,support_and_resistant,2021-04-19 03:00:00,2021-04-19 03:45:00,56794.57,57192.13199,56529.52867,15m,tp,0.7,True
121,support_and_resistant,2021-04-20 11:00:00,2021-04-20 11:45:00,55954.74,56346.42318,55693.61788,15m,tp,0.7,True
122,support_and_resistant,2021-04-20 18:30:00,2021-04-20 18:45:00,56046.41,56438.73487,55784.86009,15m,tp,0.7,True
123,support_and_resistant,2021-04-21 15:15:00,2021-04-21 17:00:00,55995.58,56387.54906,55734.26729,15m,sl,-0.47,True
124,support_and_resistant,2021-04-23 17:45:00,2021-04-23 18:15:00,49824.74,50173.51318,49592.22455,15m,tp,0.7,True
125,support_and_resistant,2021-04-26 12:15:00,2021-04-26 12:45:00,53774.91,54151.33437,53523.96042,15m,sl,-0.47,True
126,support_and_resistant,2021-04-26 13:00:00,2021-04-26 13:15:00,53239.99,53612.66993,52991.53671,15m,tp,0.7,True
127,support_and_resistant,2021-04-26 13:30:00,2021-04-26 14:15:00,53893.41,54270.66387,53641.90742,15m,sl,-0.47,True
128,support_and_resistant,2021-04-27 06:00:00,2021-04-27 09:00:00,54627.13,55009.51991,54372.20339,15m,sl,-0.47,True
129,support_and_resistant,2021-04-28 01:00:00,2021-04-28 02:45:00,55576.45,55965.48515,55317.09323,15m,sl,-0.47,True
130,support_and_resistant,2021-04-30 03:30:00,2021-04-30 04:00:00,53683.14,54058.92198,53432.61868,15m,tp,0.7,True
131,support_and_resistant,2021-04-30 13:00:00,2021-04-30 13:30:00,54587.09,54969.19963,54332.35025,15m,tp,0.7,True
132,support_and_resistant,2021-04-30 14:00:00,2021-04-30 14:30:00,55908.59,56299.95013,55647.68325,15m,tp,0.7,True
133,support_and_resistant,2021-04-30 23:00:00,2021-04-30 23:30:00,57376.87,57778.50809,57109.11127,15m,tp,0.7,True
134,support_and_resistant,2021-05-03 01:45:00,2021-05-03 04:30:00,58042.82,58449.11974,57771.95351,15m,sl,-0.47,True
135,support_and_resistant,2021-05-03 08:00:00,2021-05-03 10:30:00,58629.03,59039.43321,58355.42786,15m,sl,-0.47,True
136,support_and_resistant,2021-05-05 10:30:00,2021-05-05 10:45:00,55312.65,55699.83855,55054.5243,15m,tp,0.7,True
137,support_and_resistant,2021-05-05 11:15:00,2021-05-05 12:15:00,55201.78,55588.19246,54944.17169,15m,tp,0.7,True
138,support_and_resistant,2021-05-05 15:15:00,2021-05-05 15:45:00,57025.34,57424.51738,56759.22175,15m,tp,0.7,True
139,support_and_resistant,2021-05-07 09:45:00,2021-05-07 10:00:00,56231.46,56625.08022,55969.04652,15m,tp,0.7,True
140,support_and_resistant,2021-05-07 11:15:00,2021-05-07 12:30:00,56619.61,57015.94727,56355.38515,15m,tp,0.7,True
141,support_and_resistant,2021-05-08 03:15:00,2021-05-08 04:15:00,58072.21,58478.71547,57801.20635,15m,tp,0.7,True
142,support_and_resistant,2021-05-08 18:15:00,2021-05-08 20:30:00,59079.78,59493.33846,58804.07436,15m,tp,0.7,True
143,support_and_resistant,2021-05-09 22:15:00,2021-05-10 00:30:00,58120.0,58526.84,57848.77333,15m,tp,0.7,True
144,support_and_resistant,2021-05-11 15:00:00,2021-05-11 16:00:00,55873.41,56264.52387,55612.66742,15m,tp,0.7,True
145,support_and_resistant,2021-05-11 17:30:00,2021-05-11 19:30:00,56396.05,56790.82235,56132.86843,15m,tp,0.7,True
146,support_and_resistant,2021-05-12 03:00:00,2021-05-12 03:30:00,57240.98,57641.66686,56973.85543,15m,tp,0.7,True
147,support_and_resistant,2021-05-12 03:45:00,2021-05-12 04:30:00,57756.94,58161.23858,57487.40761,15m,sl,-0.47,True
