,strategy,entry_date,out_date,enter_price,tp,sl,interval,status,change,strategy_long
0,vwaps,2021-01-02 14:30:00,2021-01-02 20:30:00,0.17894,0.18476,0.17505670563145295,30m,sl,-2.17,True
1,vwaps,2021-01-03 10:30:00,2021-01-03 11:00:00,0.18627,0.19303,0.1817616484398921,30m,tp,3.63,True
2,vwaps,2021-01-03 11:30:00,2021-01-03 13:30:00,0.18882,0.19655,0.18365660507805867,30m,tp,4.09,True
3,vwaps,2021-01-03 14:00:00,2021-01-03 15:00:00,0.20197,0.21157,0.19556366537305556,30m,sl,-3.17,True
4,vwaps,2021-01-03 15:30:00,2021-01-03 23:00:00,0.19611,0.20773,0.1883587303521051,30m,tp,5.93,True
5,vwaps,2021-01-03 23:30:00,2021-01-04 00:00:00,0.20615,0.21694,0.19895543852081932,30m,tp,5.23,True
6,vwaps,2021-01-04 00:30:00,2021-01-04 04:00:00,0.21502,0.22728,0.2068397191260531,30m,tp,5.7,True
7,vwaps,2021-01-04 04:30:00,2021-01-04 06:00:00,0.22746,0.23957,0.2193811709861604,30m,tp,5.32,True
8,vwaps,2021-01-05 08:30:00,2021-01-05 15:30:00,0.22673,0.24013,0.21779837644891634,30m,tp,5.91,True
9,vwaps,2021-01-05 16:00:00,2021-01-06 00:30:00,0.24905,0.2647,0.23862693688109068,30m,tp,6.28,True
10,vwaps,2021-01-06 01:00:00,2021-01-06 11:00:00,0.27165,0.28897,0.26009340144216836,30m,tp,6.38,True
11,vwaps,2021-01-06 11:30:00,2021-01-06 12:30:00,0.29534,0.31328,0.2833747094789791,30m,tp,6.07,True
12,vwaps,2021-01-06 13:00:00,2021-01-06 14:30:00,0.30883,0.3351,0.2913049641703379,30m,sl,-5.67,True
13,vwaps,2021-01-06 15:00:00,2021-01-06 22:30:00,0.30173,0.33052,0.2825424824692467,30m,tp,9.54,True
14,vwaps,2021-01-06 23:00:00,2021-01-07 10:30:00,0.33506,0.36366,0.3159850919964498,30m,sl,-5.69,True
15,vwaps,2021-01-09 10:30:00,2021-01-09 13:30:00,0.30903,0.32284,0.299817787592411,30m,tp,4.47,True
16,vwaps,2021-01-09 14:00:00,2021-01-09 18:30:00,0.32272,0.337,0.3132132939927201,30m,tp,4.42,True
17,vwaps,2021-01-09 19:00:00,2021-01-10 10:00:00,0.33557,0.35032,0.3257213465118883,30m,sl,-2.93,True
18,vwaps,2021-01-12 04:30:00,2021-01-12 06:30:00,0.29101,0.31214,0.2769266580684673,30m,tp,7.26,True
