,strategy,entry_date,out_date,enter_price,tp,sl,interval,status,change,strategy_long,message
0,nwe,2021-01-04 04:45:00,2021-01-04 05:00:00,0.22746,0.22291,0.23049,15m,tp,2.0,False,
1,nwe,2021-01-04 06:30:00,2021-01-04 06:45:00,0.23642,0.23169,0.23957,15m,tp,2.0,False,
2,nwe,2021-01-04 07:00:00,2021-01-04 07:15:00,0.22621,0.22169,0.22923,15m,tp,2.0,False,
3,nwe,2021-01-04 10:45:00,2021-01-04 11:00:00,0.20877,0.21295,0.20599,15m,sl,-1.33,True,
4,nwe,2021-01-05 06:45:00,2021-01-05 07:30:00,0.21955,0.22394,0.21662,15m,tp,2.0,True,
5,nwe,2021-01-08 03:15:00,2021-01-08 03:45:00,0.28628,0.29201,0.28246,15m,sl,-1.33,True,
6,nwe,2021-01-11 04:15:00,2021-01-11 04:30:00,0.26898,0.27436,0.26539,15m,tp,2.0,True,
7,nwe,2021-01-11 10:45:00,2021-01-11 11:00:00,0.28207,0.27643,0.28583,15m,tp,2.0,False,
8,nwe,2021-01-11 17:15:00,2021-01-11 17:30:00,0.24764,0.25259,0.24434,15m,tp,2.0,True,
9,nwe,2021-01-11 17:45:00,2021-01-11 18:30:00,0.25571,0.26082,0.2523,15m,tp,2.0,True,
10,nwe,2021-01-12 07:15:00,2021-01-12 07:30:00,0.30061,0.2946,0.30462,15m,sl,-1.33,False,
11,nwe,2021-01-16 12:45:00,2021-01-16 14:00:00,0.35783,0.35067,0.3626,15m,tp,2.0,False,
12,nwe,2021-01-17 02:00:00,2021-01-17 04:15:00,0.37504,0.36754,0.38004,15m,sl,-1.33,False,
13,nwe,2021-01-21 20:45:00,2021-01-21 22:00:00,0.33353,0.32686,0.33798,15m,tp,2.0,False,
14,nwe,2021-01-21 22:15:00,2021-01-21 22:45:00,0.30559,0.29948,0.30966,15m,sl,-1.33,False,
15,nwe,2021-01-22 00:45:00,2021-01-22 01:00:00,0.28522,0.29092,0.28142,15m,tp,2.0,True,
16,nwe,2021-01-22 01:15:00,2021-01-22 01:45:00,0.30061,0.30662,0.2966,15m,tp,2.0,True,
17,nwe,2021-01-22 02:00:00,2021-01-22 02:30:00,0.31395,0.32023,0.30976,15m,tp,2.0,True,
18,nwe,2021-01-27 15:15:00,2021-01-27 15:45:00,0.31255,0.3188,0.30838,15m,tp,2.0,True,
19,nwe,2021-01-29 05:00:00,2021-01-29 05:30:00,0.34417,0.35105,0.33958,15m,tp,2.0,True,
20,nwe,2021-01-30 17:30:00,2021-01-30 20:30:00,0.35866,0.35149,0.36344,15m,sl,-1.33,False,
21,nwe,2021-02-01 23:00:00,2021-02-01 23:15:00,0.3961,0.38818,0.40138,15m,sl,-1.33,False,
22,nwe,2021-02-02 00:45:00,2021-02-02 02:00:00,0.41109,0.40287,0.41657,15m,tp,2.0,False,
23,nwe,2021-02-05 11:00:00,2021-02-05 13:00:00,0.51679,0.50645,0.52368,15m,tp,2.0,False,
24,nwe,2021-02-05 21:15:00,2021-02-05 21:30:00,0.54865,0.53768,0.55597,15m,tp,2.0,False,
25,nwe,2021-02-06 21:00:00,2021-02-06 21:15:00,0.62306,0.6106,0.63137,15m,sl,-1.33,False,
26,nwe,2021-02-11 00:30:00,2021-02-11 00:45:00,0.91964,0.90125,0.9319,15m,tp,2.0,False,
27,nwe,2021-02-13 11:45:00,2021-02-13 12:15:00,0.86736,0.88471,0.8558,15m,tp,2.0,True,
28,nwe,2021-02-15 03:00:00,2021-02-15 03:15:00,0.78372,0.79939,0.77327,15m,tp,2.0,True,
29,nwe,2021-02-15 03:30:00,2021-02-15 04:00:00,0.79168,0.80751,0.78112,15m,sl,-1.33,True,
30,nwe,2021-02-15 04:45:00,2021-02-15 06:00:00,0.78274,0.79839,0.7723,15m,tp,2.0,True,
31,nwe,2021-02-20 00:30:00,2021-02-20 01:00:00,0.92216,0.9406,0.90986,15m,tp,2.0,True,
32,nwe,2021-02-20 01:15:00,2021-02-20 01:30:00,0.98073,1.00034,0.96765,15m,tp,2.0,True,
33,nwe,2021-02-20 02:15:00,2021-02-20 02:45:00,1.05046,1.02945,1.06447,15m,sl,-1.33,False,
34,nwe,2021-02-20 03:00:00,2021-02-20 03:30:00,1.04823,1.02727,1.06221,15m,tp,2.0,False,
35,nwe,2021-02-20 23:00:00,2021-02-20 23:30:00,1.13143,1.1088,1.14652,15m,tp,2.0,False,
36,nwe,2021-02-22 14:45:00,2021-02-22 15:00:00,1.03643,1.05716,1.02261,15m,tp,2.0,True,
37,nwe,2021-02-23 09:30:00,2021-02-23 10:00:00,0.91988,0.93828,0.90761,15m,tp,2.0,True,
38,nwe,2021-02-28 04:15:00,2021-02-28 04:30:00,1.20546,1.22957,1.18939,15m,tp,2.0,True,
39,nwe,2021-02-28 06:45:00,2021-02-28 07:15:00,1.18326,1.20693,1.16748,15m,tp,2.0,True,
40,nwe,2021-02-28 22:15:00,2021-02-28 22:30:00,1.30502,1.27892,1.32242,15m,tp,2.0,False,
41,nwe,2021-03-04 15:15:00,2021-03-04 17:15:00,1.14715,1.12421,1.16245,15m,tp,2.0,False,
42,nwe,2021-03-05 01:30:00,2021-03-05 02:30:00,1.06767,1.08902,1.05343,15m,sl,-1.33,True,
43,nwe,2021-03-05 07:30:00,2021-03-05 08:15:00,1.12451,1.10202,1.1395,15m,tp,2.0,False,
44,nwe,2021-03-09 11:15:00,2021-03-09 17:30:00,1.17987,1.15627,1.1956,15m,tp,2.0,False,
45,nwe,2021-03-13 01:00:00,2021-03-13 02:15:00,1.00055,1.02056,0.98721,15m,tp,2.0,True,
46,nwe,2021-03-13 02:30:00,2021-03-13 02:45:00,1.03424,1.05492,1.02045,15m,tp,2.0,True,
47,nwe,2021-03-13 11:00:00,2021-03-13 11:45:00,1.11969,1.0973,1.13462,15m,sl,-1.33,False,
48,nwe,2021-03-13 12:30:00,2021-03-13 12:45:00,1.16715,1.14381,1.18271,15m,tp,2.0,False,
49,nwe,2021-03-13 13:00:00,2021-03-13 19:00:00,1.12886,1.10628,1.14391,15m,tp,2.0,False,
50,nwe,2021-03-16 18:15:00,2021-03-16 18:45:00,1.19249,1.16864,1.20839,15m,sl,-1.33,False,
51,nwe,2021-03-16 19:30:00,2021-03-16 20:45:00,1.22961,1.20502,1.246,15m,tp,2.0,False,
52,nwe,2021-03-18 15:45:00,2021-03-18 16:00:00,1.44843,1.41946,1.46774,15m,tp,2.0,False,
53,nwe,2021-03-18 16:30:00,2021-03-18 17:00:00,1.33911,1.31233,1.35696,15m,sl,-1.33,False,
54,nwe,2021-03-22 21:15:00,2021-03-22 23:45:00,1.11785,1.14021,1.10295,15m,sl,-1.33,True,
55,nwe,2021-03-23 07:30:00,2021-03-23 10:00:00,1.11623,1.13855,1.10135,15m,tp,2.0,True,
56,nwe,2021-03-25 02:45:00,2021-03-25 04:00:00,1.07923,1.10081,1.06484,15m,tp,2.0,True,
57,nwe,2021-03-25 13:45:00,2021-03-25 17:30:00,1.1063,1.12843,1.09155,15m,tp,2.0,True,
58,nwe,2021-03-25 18:30:00,2021-03-25 19:15:00,1.13594,1.11322,1.15109,15m,tp,2.0,False,
59,nwe,2021-03-26 12:00:00,2021-03-26 12:45:00,1.23263,1.20798,1.24907,15m,tp,2.0,False,
60,nwe,2021-03-26 13:00:00,2021-03-26 14:00:00,1.21197,1.18773,1.22813,15m,sl,-1.33,False,
61,nwe,2021-03-27 00:45:00,2021-03-27 03:15:00,1.19997,1.17597,1.21597,15m,tp,2.0,False,
62,nwe,2021-04-02 08:15:00,2021-04-02 20:45:00,1.2137,1.18943,1.22988,15m,tp,2.0,False,
63,nwe,2021-04-03 03:45:00,2021-04-03 17:00:00,1.22176,1.19732,1.23805,15m,tp,2.0,False,
64,nwe,2021-04-06 11:30:00,2021-04-06 12:30:00,1.19856,1.22253,1.18258,15m,tp,2.0,True,
65,nwe,2021-04-06 13:30:00,2021-04-06 13:45:00,1.33708,1.31034,1.35491,15m,tp,2.0,False,
66,nwe,2021-04-06 14:00:00,2021-04-06 14:15:00,1.25616,1.23104,1.27291,15m,tp,2.0,False,
67,nwe,2021-04-06 14:30:00,2021-04-06 15:45:00,1.25062,1.22561,1.26729,15m,sl,-1.33,False,
68,nwe,2021-04-07 05:30:00,2021-04-07 07:00:00,1.27636,1.25083,1.29338,15m,tp,2.0,False,
69,nwe,2021-04-07 12:00:00,2021-04-07 12:45:00,1.16621,1.18953,1.15066,15m,tp,2.0,True,
70,nwe,2021-04-14 05:30:00,2021-04-14 05:45:00,1.525,1.4945,1.54533,15m,tp,2.0,False,
71,nwe,2021-04-14 06:15:00,2021-04-14 08:00:00,1.50778,1.47762,1.52788,15m,sl,-1.33,False,
72,nwe,2021-04-14 08:45:00,2021-04-14 09:00:00,1.49377,1.46389,1.51369,15m,tp,2.0,False,
73,nwe,2021-04-14 09:15:00,2021-04-14 09:30:00,1.43101,1.40239,1.45009,15m,tp,2.0,False,
74,nwe,2021-04-14 14:45:00,2021-04-14 15:15:00,1.39722,1.42516,1.37859,15m,tp,2.0,True,
75,nwe,2021-04-18 04:15:00,2021-04-18 04:30:00,1.22761,1.25216,1.21124,15m,tp,2.0,True,
76,nwe,2021-04-18 05:30:00,2021-04-18 06:00:00,1.19848,1.22245,1.1825,15m,tp,2.0,True,
77,nwe,2021-04-18 12:15:00,2021-04-18 12:30:00,1.17131,1.19474,1.15569,15m,tp,2.0,True,
78,nwe,2021-04-23 03:00:00,2021-04-23 03:30:00,1.05644,1.07757,1.04235,15m,tp,2.0,True,
79,nwe,2021-04-25 22:15:00,2021-04-25 22:30:00,1.0609,1.08212,1.04675,15m,tp,2.0,True,
80,nwe,2021-04-26 00:30:00,2021-04-26 01:30:00,1.1227,1.14515,1.10773,15m,tp,2.0,True,
