,strategy,entry_date,out_date,enter_price,tp,sl,interval,status,change,strategy_long,message
0,nwe,2021-01-04 07:30:00,2021-01-04 09:30:00,40.7716,39.54845,41.58703,30m,tp,3.0,False,
1,nwe,2021-01-11 05:30:00,2021-01-11 06:30:00,39.3304,40.51031,38.54379,30m,sl,-2.0,True,
2,nwe,2021-01-11 08:00:00,2021-01-11 11:00:00,39.6082,40.79645,38.81604,30m,sl,-2.0,True,
3,nwe,2021-01-19 14:30:00,2021-01-19 18:00:00,44.6283,43.28945,45.52087,30m,tp,3.0,False,
4,nwe,2021-01-22 01:30:00,2021-01-22 04:00:00,38.1862,39.33179,37.42248,30m,tp,3.0,True,
5,nwe,2021-02-09 18:00:00,2021-02-09 18:30:00,106.0,102.82,108.12,30m,tp,3.0,False,
6,nwe,2021-02-10 07:00:00,2021-02-10 07:30:00,136.3812,132.28976,139.10882,30m,sl,-2.0,False,
7,nwe,2021-02-10 08:30:00,2021-02-10 09:30:00,147.6308,143.20188,150.58342,30m,tp,3.0,False,
8,nwe,2021-02-10 10:00:00,2021-02-10 11:30:00,142.1516,137.88705,144.99463,30m,tp,3.0,False,
9,nwe,2021-02-10 12:00:00,2021-02-10 12:30:00,125.4489,121.68543,127.95788,30m,tp,3.0,False,
10,nwe,2021-02-10 16:30:00,2021-02-10 17:30:00,127.7179,131.54944,125.16354,30m,tp,3.0,True,
11,nwe,2021-02-19 00:00:00,2021-02-19 00:30:00,201.7481,207.80054,197.71314,30m,tp,3.0,True,
12,nwe,2021-02-19 01:00:00,2021-02-19 02:00:00,216.9632,223.4721,212.62394,30m,sl,-2.0,True,
13,nwe,2021-02-19 07:00:00,2021-02-19 07:30:00,255.621,247.95237,260.73342,30m,sl,-2.0,False,
14,nwe,2021-02-19 16:00:00,2021-02-19 16:30:00,308.5573,299.30058,314.72845,30m,tp,3.0,False,
15,nwe,2021-02-19 17:00:00,2021-02-19 17:30:00,294.3932,285.5614,300.28106,30m,sl,-2.0,False,
16,nwe,2021-02-19 20:00:00,2021-02-19 21:00:00,325.2001,315.4441,331.7041,30m,tp,3.0,False,
17,nwe,2021-02-19 21:30:00,2021-02-19 23:00:00,333.459,323.45523,340.12818,30m,tp,3.0,False,
18,nwe,2021-02-19 23:30:00,2021-02-20 00:00:00,333.111,323.11767,339.77322,30m,tp,3.0,False,
19,nwe,2021-02-20 00:30:00,2021-02-20 01:30:00,288.4656,279.81163,294.23491,30m,tp,3.0,False,
20,nwe,2021-02-20 23:00:00,2021-02-21 00:00:00,256.1,263.783,250.978,30m,tp,3.0,True,
21,nwe,2021-02-21 01:00:00,2021-02-21 03:30:00,274.7575,283.00022,269.26235,30m,sl,-2.0,True,
22,nwe,2021-02-21 08:30:00,2021-02-21 09:00:00,274.6966,282.9375,269.20267,30m,tp,3.0,True,
23,nwe,2021-02-21 15:30:00,2021-02-21 16:30:00,301.5967,292.5488,307.62863,30m,tp,3.0,False,
24,nwe,2021-02-23 09:30:00,2021-02-23 10:00:00,219.1333,225.7073,214.75063,30m,tp,3.0,True,
25,nwe,2021-02-23 13:00:00,2021-02-23 14:00:00,223.5019,230.20696,219.03186,30m,tp,3.0,True,
26,nwe,2021-02-24 10:30:00,2021-02-24 11:00:00,258.7896,251.02591,263.96539,30m,sl,-2.0,False,
27,nwe,2021-02-24 13:30:00,2021-02-24 14:00:00,258.7629,251.00001,263.93816,30m,tp,3.0,False,
28,nwe,2021-03-09 23:30:00,2021-03-10 01:00:00,293.2052,284.40904,299.0693,30m,tp,3.0,False,
29,nwe,2021-03-11 15:00:00,2021-03-12 02:00:00,289.3437,280.66339,295.13057,30m,tp,3.0,False,
30,nwe,2021-03-12 14:30:00,2021-03-12 19:00:00,267.8733,275.9095,262.51583,30m,sl,-2.0,True,
31,nwe,2021-03-22 19:00:00,2021-03-22 20:30:00,266.7258,258.72403,272.06032,30m,tp,3.0,False,
32,nwe,2021-04-03 23:30:00,2021-04-04 02:00:00,321.9497,331.60819,315.51071,30m,tp,3.0,True,
33,nwe,2021-04-12 09:30:00,2021-04-12 10:30:00,559.0366,542.2655,570.21733,30m,tp,3.0,False,
34,nwe,2021-04-18 13:00:00,2021-04-18 14:30:00,454.689,468.32967,445.59522,30m,tp,3.0,True,
35,nwe,2021-04-23 03:30:00,2021-04-23 04:00:00,506.1816,521.36705,496.05797,30m,sl,-2.0,True,
36,nwe,2021-05-13 01:00:00,2021-05-13 03:00:00,619.33,637.9099,606.9434,30m,sl,-2.0,True,
37,nwe,2021-05-13 18:30:00,2021-05-13 20:30:00,546.84,563.2452,535.9032,30m,tp,3.0,True,
38,nwe,2021-05-13 21:00:00,2021-05-14 00:30:00,567.25,584.2675,555.905,30m,tp,3.0,True,
39,nwe,2021-05-19 14:00:00,2021-05-19 14:30:00,339.94,350.1382,333.1412,30m,tp,3.0,True,
40,nwe,2021-05-19 15:30:00,2021-05-19 16:30:00,378.96,390.3288,371.3808,30m,tp,3.0,True,
41,nwe,2021-05-20 02:00:00,2021-05-20 03:00:00,331.32,341.2596,324.6936,30m,tp,3.0,True,
42,nwe,2021-06-08 04:30:00,2021-06-08 05:00:00,349.07,359.5421,342.0886,30m,sl,-2.0,True,
43,nwe,2021-06-08 16:30:00,2021-06-08 19:30:00,339.0,349.17,332.22,30m,tp,3.0,True,
44,nwe,2021-06-22 01:30:00,2021-06-22 03:30:00,281.98,290.4394,276.3404,30m,tp,3.0,True,
45,nwe,2021-06-22 13:30:00,2021-06-22 14:00:00,230.92,237.8476,226.3016,30m,tp,3.0,True,
46,nwe,2021-06-22 14:30:00,2021-06-22 15:00:00,249.13,256.6039,244.1474,30m,tp,3.0,True,
47,nwe,2021-06-22 15:30:00,2021-06-22 16:00:00,260.1,267.903,254.898,30m,tp,3.0,True,
