,strategy,entry_date,out_date,enter_price,tp,sl,interval,status,change,strategy_long
0,support_and_resistant,2021-01-01 02:50:00,2021-01-01 03:40:00,0.18423,0.18515,0.18362,5m,sl,-0.33,True
1,support_and_resistant,2021-01-01 14:45:00,2021-01-01 15:00:00,0.18296,0.18387,0.18235,5m,sl,-0.33,True
2,support_and_resistant,2021-01-02 02:45:00,2021-01-02 03:00:00,0.17401,0.17488,0.17343,5m,tp,0.5,True
3,support_and_resistant,2021-01-02 03:05:00,2021-01-02 03:45:00,0.17576,0.17664,0.17517,5m,sl,-0.34,True
4,support_and_resistant,2021-01-02 17:10:00,2021-01-02 17:15:00,0.18275,0.18366,0.18214,5m,sl,-0.33,True
5,support_and_resistant,2021-01-02 17:40:00,2021-01-02 17:45:00,0.18145,0.18236,0.18085,5m,tp,0.5,True
6,support_and_resistant,2021-01-02 18:00:00,2021-01-02 18:05:00,0.18345,0.18437,0.18284,5m,sl,-0.33,True
7,support_and_resistant,2021-01-02 18:10:00,2021-01-02 18:15:00,0.18277,0.18368,0.18216,5m,sl,-0.33,True
8,support_and_resistant,2021-01-02 18:35:00,2021-01-02 19:05:00,0.18291,0.18382,0.1823,5m,tp,0.5,True
9,support_and_resistant,2021-01-02 19:20:00,2021-01-02 20:00:00,0.18368,0.1846,0.18307,5m,sl,-0.33,True
10,support_and_resistant,2021-01-03 08:55:00,2021-01-03 09:00:00,0.17655,0.17743,0.17596,5m,tp,0.5,True
11,support_and_resistant,2021-01-03 10:15:00,2021-01-03 10:20:00,0.18092,0.18182,0.18032,5m,tp,0.5,True
12,support_and_resistant,2021-01-03 12:20:00,2021-01-03 12:25:00,0.19042,0.19137,0.18979,5m,tp,0.5,True
13,support_and_resistant,2021-01-04 02:45:00,2021-01-04 02:50:00,0.21377,0.21484,0.21306,5m,tp,0.5,True
14,support_and_resistant,2021-01-04 03:00:00,2021-01-04 03:05:00,0.21626,0.21734,0.21554,5m,tp,0.5,True
15,support_and_resistant,2021-01-04 05:40:00,2021-01-04 05:45:00,0.22748,0.22862,0.22672,5m,tp,0.5,True
