,strategy,entry_date,out_date,enter_price,tp,sl,interval,status,change,strategy_long
0,vwaps,2021-01-01 06:25:00,2021-01-01 08:05:00,1.623,1.64296,1.6097182217614627,5m,sl,-0.82,True
1,vwaps,2021-01-01 10:30:00,2021-01-01 11:30:00,1.6349,1.65918,1.6186680895462682,5m,sl,-0.99,True
2,vwaps,2021-01-01 18:45:00,2021-01-01 19:05:00,1.7116,1.78272,1.664245815668512,5m,tp,4.16,True
3,vwaps,2021-01-01 19:10:00,2021-01-01 23:20:00,1.7686,1.83811,1.7222373091533978,5m,tp,3.93,True
4,vwaps,2021-01-02 13:15:00,2021-01-02 13:20:00,1.8486,1.89324,1.8188892532281673,5m,sl,-1.61,True
5,vwaps,2021-01-02 17:10:00,2021-01-02 17:45:00,1.8565,1.90356,1.8251485310218256,5m,tp,2.53,True
6,vwaps,2021-01-03 02:30:00,2021-01-03 02:45:00,1.8536,1.8903,1.8292190156478367,5m,tp,1.98,True
7,vwaps,2021-01-03 03:00:00,2021-01-03 03:45:00,1.8973,1.94511,1.8654727826588675,5m,tp,2.52,True
8,vwaps,2021-01-03 06:30:00,2021-01-03 08:05:00,2.0435,2.10205,2.0044161135684613,5m,tp,2.87,True
9,vwaps,2021-01-03 22:50:00,2021-01-03 23:10:00,2.0684,2.11928,2.0344689539808547,5m,tp,2.46,True
10,vwaps,2021-01-04 14:35:00,2021-01-04 14:50:00,2.1819,2.25881,2.130649840692521,5m,tp,3.52,True
11,vwaps,2021-01-04 15:20:00,2021-01-04 15:45:00,2.3157,2.39038,2.2660211176514626,5m,sl,-2.15,True
12,vwaps,2021-01-04 18:25:00,2021-01-04 19:25:00,2.2645,2.3501,2.2073257244228603,5m,tp,3.78,True
13,vwaps,2021-01-04 19:35:00,2021-01-04 19:55:00,2.353,2.44265,2.293242572207019,5m,tp,3.81,True
14,vwaps,2021-01-06 09:55:00,2021-01-06 10:20:00,2.0344,2.07193,2.00946245697934,5m,tp,1.84,True
15,vwaps,2021-01-06 13:05:00,2021-01-06 13:10:00,2.16,2.21735,2.1217272281699837,5m,sl,-1.77,True
16,vwaps,2021-01-06 13:15:00,2021-01-06 13:50:00,2.1155,2.17865,2.0734773038812615,5m,tp,2.99,True
17,vwaps,2021-01-06 14:00:00,2021-01-06 14:50:00,2.1731,2.23014,2.1350655830128638,5m,sl,-1.75,True
18,vwaps,2021-01-07 00:45:00,2021-01-07 01:00:00,2.3255,2.48666,2.218031206755783,5m,sl,-4.62,True
19,vwaps,2021-01-07 01:30:00,2021-01-07 08:15:00,2.1672,2.34177,2.050713553403487,5m,sl,-5.37,True
20,vwaps,2021-01-07 19:50:00,2021-01-08 00:55:00,2.3665,2.46199,2.3028172443105115,5m,sl,-2.69,True
21,vwaps,2021-01-08 07:20:00,2021-01-08 07:25:00,2.2995,2.34917,2.2664306403599612,5m,tp,2.16,True
22,vwaps,2021-01-08 09:05:00,2021-01-08 09:15:00,2.4223,2.49897,2.3713046413227827,5m,tp,3.17,True
