,strategy,entry_date,out_date,enter_price,tp,sl,interval,status,change,strategy_long
0,support_and_resistant,2021-01-03 03:30:00,2021-01-03 04:30:00,32573.87,33029.90418,32269.84721,30m,tp,1.4,True
1,support_and_resistant,2021-01-03 06:00:00,2021-01-03 07:00:00,33855.54,34329.51756,33539.55496,30m,tp,1.4,True
2,support_and_resistant,2021-01-07 02:00:00,2021-01-07 03:00:00,36663.12,37176.40368,36320.93088,30m,tp,1.4,True
3,support_and_resistant,2021-01-07 04:30:00,2021-01-07 06:00:00,37450.95,37975.2633,37101.4078,30m,sl,-0.93,True
4,support_and_resistant,2021-01-07 10:00:00,2021-01-07 11:30:00,37126.29,37646.05806,36779.77796,30m,tp,1.4,True
5,support_and_resistant,2021-01-07 12:00:00,2021-01-07 14:00:00,37954.27,38485.62978,37600.03015,30m,tp,1.4,True
6,support_and_resistant,2021-01-09 11:30:00,2021-01-09 13:30:00,40565.77,41133.69078,40187.15615,30m,tp,1.4,True
7,support_and_resistant,2021-01-13 18:00:00,2021-01-13 18:30:00,35112.09,35603.65926,34784.37716,30m,tp,1.4,True
8,support_and_resistant,2021-01-14 12:00:00,2021-01-14 13:00:00,37927.34,38458.32276,37573.35149,30m,tp,1.4,True
9,support_and_resistant,2021-01-14 14:30:00,2021-01-14 21:00:00,39577.53,40131.61542,39208.13972,30m,sl,-0.93,True
10,support_and_resistant,2021-01-18 23:30:00,2021-01-19 01:30:00,36631.27,37144.10778,36289.37815,30m,tp,1.4,True
11,support_and_resistant,2021-01-24 06:00:00,2021-01-24 12:30:00,32730.19,33188.41266,32424.70823,30m,sl,-0.93,True
12,support_and_resistant,2021-01-25 01:30:00,2021-01-25 03:30:00,32864.98,33325.08972,32558.24019,30m,tp,1.4,True
13,support_and_resistant,2021-01-28 13:00:00,2021-01-28 13:30:00,31290.38,31728.44532,30998.33645,30m,tp,1.4,True
14,support_and_resistant,2021-01-28 15:00:00,2021-01-28 17:00:00,32013.53,32461.71942,31714.73705,30m,tp,1.4,True
15,support_and_resistant,2021-01-29 13:30:00,2021-01-29 14:30:00,38250.03,38785.53042,37893.02972,30m,sl,-0.93,True
16,support_and_resistant,2021-02-01 09:00:00,2021-02-01 12:00:00,34373.01,34854.23214,34052.19524,30m,sl,-0.93,True
17,support_and_resistant,2021-02-02 06:00:00,2021-02-02 08:00:00,33984.11,34459.88754,33666.92497,30m,tp,1.4,True
18,support_and_resistant,2021-02-02 20:30:00,2021-02-03 01:00:00,35786.51,36287.52114,35452.50257,30m,tp,1.4,True
19,support_and_resistant,2021-02-03 16:30:00,2021-02-03 19:30:00,37146.67,37666.72338,36799.96775,30m,sl,-0.93,True
20,support_and_resistant,2021-02-05 12:30:00,2021-02-05 18:30:00,37850.36,38380.26504,37497.08997,30m,sl,-0.93,True
21,support_and_resistant,2021-02-06 01:00:00,2021-02-06 01:30:00,39335.77,39886.47078,38968.63615,30m,sl,-0.93,True
22,support_and_resistant,2021-02-08 12:00:00,2021-02-08 12:30:00,39227.72,39776.90808,38861.59461,30m,tp,1.4,True
23,support_and_resistant,2021-02-09 19:00:00,2021-02-10 01:00:00,46849.18,47505.06852,46411.92099,30m,sl,-0.93,True
24,support_and_resistant,2021-02-14 02:00:00,2021-02-14 05:30:00,47350.01,48012.91014,46908.07657,30m,tp,1.4,True
25,support_and_resistant,2021-02-14 06:00:00,2021-02-14 12:00:00,48810.55,49493.8977,48354.98487,30m,tp,1.4,True
26,support_and_resistant,2021-02-17 19:30:00,2021-02-18 07:00:00,52142.35,52872.3429,51655.68807,30m,sl,-0.93,True
27,support_and_resistant,2021-02-19 09:00:00,2021-02-19 15:30:00,52710.81,53448.76134,52218.84244,30m,tp,1.4,True
28,support_and_resistant,2021-02-21 16:00:00,2021-02-21 18:30:00,57434.74,58238.82636,56898.68243,30m,tp,1.4,True
29,support_and_resistant,2021-03-01 12:30:00,2021-03-01 15:00:00,47913.8,48584.5932,47466.60453,30m,tp,1.4,True
30,support_and_resistant,2021-03-01 15:30:00,2021-03-01 17:30:00,49188.0,49876.632,48728.912,30m,sl,-0.93,True
