,strategy,entry_date,out_date,enter_price,tp,sl,interval,status,change,strategy_long
0,vwaps,2021-01-01 11:00:00,2021-01-01 14:30:00,38.7685,39.55356,38.24382632749601,30m,sl,-1.35,True
1,vwaps,2021-01-02 14:30:00,2021-01-02 17:00:00,37.9948,38.7471,37.49253312017711,30m,tp,1.98,True
2,vwaps,2021-01-02 23:30:00,2021-01-03 11:00:00,38.2331,39.036,37.698020780805216,30m,tp,2.1,True
3,vwaps,2021-01-03 11:30:00,2021-01-03 12:30:00,39.8444,40.78274,39.21962942017332,30m,tp,2.36,True
4,vwaps,2021-01-03 13:00:00,2021-01-03 14:00:00,40.0153,41.14373,39.26365463000059,30m,tp,2.82,True
5,vwaps,2021-01-03 14:30:00,2021-01-04 00:30:00,40.5177,41.90341,39.5936127928697,30m,tp,3.42,True
6,vwaps,2021-01-04 01:00:00,2021-01-04 06:30:00,41.6001,43.0353,40.6436619059961,30m,tp,3.45,True
7,vwaps,2021-01-05 23:00:00,2021-01-06 01:30:00,41.393,42.2933,40.79115824413943,30m,sl,-1.45,True
8,vwaps,2021-01-06 11:30:00,2021-01-07 05:00:00,41.5103,42.4007,40.914936434031716,30m,tp,2.15,True
9,vwaps,2021-01-07 06:00:00,2021-01-07 07:00:00,43.4002,44.57201,42.619174680937924,30m,tp,2.7,True
10,vwaps,2021-01-07 07:30:00,2021-01-07 18:30:00,43.1382,44.52294,42.21613477549275,30m,sl,-2.14,True
11,vwaps,2021-01-09 13:00:00,2021-01-09 21:00:00,42.9933,43.98,42.33698089232547,30m,tp,2.3,True
12,vwaps,2021-01-09 21:30:00,2021-01-10 00:00:00,43.8518,44.68718,43.29666848772594,30m,tp,1.91,True
13,vwaps,2021-01-10 00:30:00,2021-01-10 03:30:00,44.5828,45.58591,43.91425619503273,30m,sl,-1.5,True
14,vwaps,2021-01-10 04:00:00,2021-01-10 11:00:00,44.0809,45.01321,43.45823405052465,30m,sl,-1.41,True
15,vwaps,2021-01-13 15:00:00,2021-01-13 20:00:00,38.7364,39.66026,38.11897350528105,30m,tp,2.38,True
16,vwaps,2021-01-13 20:30:00,2021-01-14 00:00:00,39.88,40.68159,39.3467453100551,30m,tp,2.01,True
17,vwaps,2021-01-14 00:30:00,2021-01-14 01:30:00,40.5457,41.56745,39.8627664923055,30m,sl,-1.68,True
18,vwaps,2021-01-14 02:00:00,2021-01-14 04:00:00,39.9061,40.96561,39.198016120114865,30m,tp,2.66,True
19,vwaps,2021-01-14 04:30:00,2021-01-14 13:00:00,40.4751,41.55579,39.75600106323966,30m,tp,2.67,True
20,vwaps,2021-01-14 13:30:00,2021-01-14 21:00:00,41.6204,42.53813,41.009488814236946,30m,sl,-1.47,True
21,vwaps,2021-01-16 08:30:00,2021-01-16 09:30:00,41.9432,42.98129,41.25188769736689,30m,tp,2.47,True
22,vwaps,2021-01-16 10:00:00,2021-01-16 13:00:00,42.9364,44.0184,42.215634646907816,30m,tp,2.52,True
23,vwaps,2021-01-16 13:30:00,2021-01-16 18:30:00,43.4226,44.67317,42.59054224516467,30m,sl,-1.92,True
24,vwaps,2021-01-17 17:00:00,2021-01-17 19:30:00,44.3489,45.87228,43.33190021118614,30m,tp,3.43,True
25,vwaps,2021-01-17 20:00:00,2021-01-18 03:00:00,46.259,47.94514,45.13365257677301,30m,sl,-2.43,True
26,vwaps,2021-01-19 07:30:00,2021-01-19 13:00:00,45.7968,46.61427,45.25327976398024,30m,tp,1.78,True
27,vwaps,2021-01-22 12:30:00,2021-01-23 08:00:00,40.4025,41.6267,39.58775287208187,30m,tp,3.03,True
28,vwaps,2021-01-24 04:00:00,2021-01-24 08:00:00,41.4345,42.16789,40.94665353331517,30m,tp,1.77,True
29,vwaps,2021-01-24 08:30:00,2021-01-24 13:30:00,41.9444,42.64907,41.475522849981225,30m,sl,-1.12,True
30,vwaps,2021-01-25 00:00:00,2021-01-25 09:30:00,42.4465,43.19144,41.951592653154535,30m,sl,-1.17,True
31,vwaps,2021-01-25 12:30:00,2021-01-25 13:00:00,42.6854,43.41532,42.20062802842032,30m,tp,1.71,True
32,vwaps,2021-01-25 13:30:00,2021-01-25 16:00:00,43.1384,43.95372,42.59551217756649,30m,sl,-1.26,True
33,vwaps,2021-01-28 02:30:00,2021-01-28 10:00:00,41.6252,42.6804,40.92354915086109,30m,tp,2.54,True
34,vwaps,2021-01-28 10:30:00,2021-01-29 08:30:00,42.4942,43.39933,41.88980033320651,30m,tp,2.13,True
35,vwaps,2021-01-29 10:30:00,2021-01-29 18:00:00,43.4297,44.49807,42.71668716392329,30m,sl,-1.64,True
36,vwaps,2021-01-30 08:00:00,2021-01-30 12:00:00,43.5527,44.29092,43.0586293128878,30m,tp,1.7,True
37,vwaps,2021-01-30 12:30:00,2021-01-30 15:30:00,44.2766,45.03373,43.77202135750777,30m,tp,1.71,True
38,vwaps,2021-01-30 16:00:00,2021-01-31 00:30:00,44.3005,45.12449,43.75084928688965,30m,tp,1.86,True
39,vwaps,2021-02-01 03:30:00,2021-02-01 05:30:00,44.5779,45.46723,43.98620225771138,30m,tp,2.0,True
40,vwaps,2021-02-01 06:00:00,2021-02-01 09:30:00,45.8069,46.69326,45.2155924294424,30m,tp,1.93,True
