,strategy,entry_date,out_date,enter_price,tp,sl,interval,status,change,strategy_long,message
0,nwe,2021-01-02 12:20:00,2021-01-02 12:35:00,737.36,744.7336,732.44427,5m,tp,1.0,True,
1,nwe,2021-01-02 13:30:00,2021-01-02 13:35:00,761.8,754.182,766.87867,5m,sl,-0.67,False,
2,nwe,2021-01-02 13:50:00,2021-01-02 14:15:00,765.79,758.1321,770.89527,5m,tp,1.0,False,
3,nwe,2021-01-02 17:10:00,2021-01-02 18:50:00,776.72,768.9528,781.89813,5m,sl,-0.67,False,
4,nwe,2021-01-03 16:20:00,2021-01-03 16:30:00,970.0,960.3,976.46667,5m,tp,1.0,False,
5,nwe,2021-01-03 16:35:00,2021-01-03 16:45:00,958.57,948.9843,964.96047,5m,tp,1.0,False,
6,nwe,2021-01-04 06:35:00,2021-01-04 06:40:00,1149.82,1138.3218,1157.48547,5m,tp,1.0,False,
7,nwe,2021-01-04 06:45:00,2021-01-04 06:50:00,1129.5,1118.205,1137.03,5m,tp,1.0,False,
8,nwe,2021-01-04 06:55:00,2021-01-04 07:05:00,1105.0,1093.95,1112.36667,5m,tp,1.0,False,
9,nwe,2021-01-04 07:10:00,2021-01-04 07:15:00,1092.89,1081.9611,1100.17593,5m,tp,1.0,False,
10,nwe,2021-01-04 09:45:00,2021-01-04 09:50:00,970.63,980.3363,964.15913,5m,sl,-0.67,True,
11,nwe,2021-01-04 10:25:00,2021-01-04 10:30:00,921.53,930.7453,915.38647,5m,tp,1.0,True,
12,nwe,2021-01-04 10:35:00,2021-01-04 10:40:00,935.18,944.5318,928.94547,5m,tp,1.0,True,
13,nwe,2021-01-05 00:55:00,2021-01-05 01:00:00,1095.03,1084.0797,1102.3302,5m,sl,-0.67,False,
14,nwe,2021-01-06 20:15:00,2021-01-06 20:20:00,1148.0,1159.48,1140.34667,5m,tp,1.0,True,
15,nwe,2021-01-06 20:25:00,2021-01-06 20:45:00,1168.62,1180.3062,1160.8292,5m,tp,1.0,True,
16,nwe,2021-01-07 18:25:00,2021-01-07 18:30:00,1247.31,1234.8369,1255.6254,5m,tp,1.0,False,
17,nwe,2021-01-07 18:55:00,2021-01-07 19:00:00,1222.73,1234.9573,1214.57847,5m,sl,-0.67,True,
18,nwe,2021-01-07 19:15:00,2021-01-07 19:25:00,1207.76,1219.8376,1199.70827,5m,tp,1.0,True,
19,nwe,2021-01-08 02:35:00,2021-01-08 02:40:00,1106.85,1117.9185,1099.471,5m,sl,-0.67,True,
20,nwe,2021-01-08 02:45:00,2021-01-08 02:50:00,1105.56,1116.6156,1098.1896,5m,tp,1.0,True,
21,nwe,2021-01-08 02:55:00,2021-01-08 03:00:00,1111.34,1122.4534,1103.93107,5m,tp,1.0,True,
22,nwe,2021-01-08 03:10:00,2021-01-08 03:35:00,1140.24,1151.6424,1132.6384,5m,tp,1.0,True,
23,nwe,2021-01-08 15:45:00,2021-01-08 16:25:00,1218.46,1230.6446,1210.33693,5m,tp,1.0,True,
24,nwe,2021-01-10 20:35:00,2021-01-10 20:40:00,1211.03,1223.1403,1202.95647,5m,tp,1.0,True,
25,nwe,2021-01-10 20:50:00,2021-01-10 20:55:00,1243.36,1255.7936,1235.07093,5m,tp,1.0,True,
26,nwe,2021-01-11 03:45:00,2021-01-11 03:50:00,1098.12,1109.1012,1090.7992,5m,tp,1.0,True,
27,nwe,2021-01-11 03:55:00,2021-01-11 04:00:00,1104.14,1115.1814,1096.77907,5m,tp,1.0,True,
28,nwe,2021-01-11 07:00:00,2021-01-11 07:05:00,1054.95,1065.4995,1047.917,5m,sl,-0.67,True,
29,nwe,2021-01-11 07:10:00,2021-01-11 07:15:00,1037.42,1047.7942,1030.50387,5m,sl,-0.67,True,
30,nwe,2021-01-11 07:30:00,2021-01-11 07:35:00,1061.84,1072.4584,1054.76107,5m,tp,1.0,True,
31,nwe,2021-01-11 14:25:00,2021-01-11 14:30:00,1024.81,1035.0581,1017.97793,5m,tp,1.0,True,
32,nwe,2021-01-11 16:25:00,2021-01-11 16:30:00,955.49,965.0449,949.12007,5m,sl,-0.67,True,
33,nwe,2021-01-11 16:50:00,2021-01-11 16:55:00,953.39,962.9239,947.03407,5m,tp,1.0,True,
34,nwe,2021-01-14 21:30:00,2021-01-14 22:50:00,1184.92,1196.7692,1177.02053,5m,tp,1.0,True,
35,nwe,2021-01-15 16:15:00,2021-01-15 16:20:00,1120.74,1131.9474,1113.2684,5m,tp,1.0,True,
36,nwe,2021-01-15 16:25:00,2021-01-15 16:30:00,1149.34,1160.8334,1141.67773,5m,tp,1.0,True,
37,nwe,2021-01-19 01:50:00,2021-01-19 02:00:00,1312.48,1299.3552,1321.22987,5m,sl,-0.67,False,
38,nwe,2021-01-19 19:55:00,2021-01-19 20:00:00,1359.6,1373.196,1350.536,5m,tp,1.0,True,
39,nwe,2021-01-20 12:15:00,2021-01-20 12:25:00,1281.38,1294.1938,1272.83747,5m,tp,1.0,True,
40,nwe,2021-01-21 21:35:00,2021-01-21 21:45:00,1199.45,1187.4555,1207.44633,5m,tp,1.0,False,
41,nwe,2021-01-21 22:40:00,2021-01-21 22:45:00,1118.6,1129.786,1111.14267,5m,tp,1.0,True,
42,nwe,2021-01-21 22:50:00,2021-01-21 23:00:00,1135.01,1146.3601,1127.44327,5m,tp,1.0,True,
43,nwe,2021-01-22 00:35:00,2021-01-22 00:45:00,1076.91,1087.6791,1069.7306,5m,tp,1.0,True,
44,nwe,2021-01-22 01:10:00,2021-01-22 01:20:00,1049.78,1060.2778,1042.78147,5m,tp,1.0,True,
45,nwe,2021-01-22 01:25:00,2021-01-22 01:30:00,1076.52,1087.2852,1069.3432,5m,tp,1.0,True,
46,nwe,2021-01-22 01:35:00,2021-01-22 01:40:00,1092.26,1103.1826,1084.97827,5m,tp,1.0,True,
